国籍・地域,在留資格,年齢,性別,都道府県,在留外国人数
ウズベキスタン,永住者,38歳,1:男,43：熊本県,1
ウズベキスタン,家族滞在,22歳,2:女,43：熊本県,1
ウズベキスタン,技術・人文知識・国際業務,37歳,2:女,43：熊本県,1
ウズベキスタン,技術・人文知識・国際業務,38歳,2:女,43：熊本県,1
ウズベキスタン,永住者,44歳,2:女,43：熊本県,1
英国,定住者,16歳,1:男,43：熊本県,1
英国,永住者,20歳,1:男,43：熊本県,1
英国,教育,22歳,1:男,43：熊本県,1
英国,教育,23歳,1:男,43：熊本県,1
英国,教育,24歳,1:男,43：熊本県,1
英国,技術・人文知識・国際業務,24歳,1:男,43：熊本県,1
英国,教育,26歳,1:男,43：熊本県,3
英国,技術・人文知識・国際業務,26歳,1:男,43：熊本県,1
英国,教育,27歳,1:男,43：熊本県,1
英国,興行,27歳,1:男,43：熊本県,1
英国,教育,29歳,1:男,43：熊本県,1
英国,技術・人文知識・国際業務,29歳,1:男,43：熊本県,1
英国,教育,30歳,1:男,43：熊本県,1
英国,教育,31歳,1:男,43：熊本県,1
英国,技術・人文知識・国際業務,31歳,1:男,43：熊本県,1
英国,日本人の配偶者等,31歳,1:男,43：熊本県,1
英国,教授,32歳,1:男,43：熊本県,1
英国,技術・人文知識・国際業務,32歳,1:男,43：熊本県,1
英国,日本人の配偶者等,32歳,1:男,43：熊本県,1
英国,技術・人文知識・国際業務,33歳,1:男,43：熊本県,1
英国,教授,34歳,1:男,43：熊本県,1
英国,永住者,34歳,1:男,43：熊本県,1
英国,日本人の配偶者等,34歳,1:男,43：熊本県,1
英国,技術・人文知識・国際業務,35歳,1:男,43：熊本県,1
英国,永住者,36歳,1:男,43：熊本県,2
英国,日本人の配偶者等,36歳,1:男,43：熊本県,1
英国,教授,37歳,1:男,43：熊本県,1
英国,永住者,37歳,1:男,43：熊本県,1
英国,高度専門職１号イ,38歳,1:男,43：熊本県,1
英国,永住者,38歳,1:男,43：熊本県,1
英国,日本人の配偶者等,38歳,1:男,43：熊本県,1
英国,日本人の配偶者等,39歳,1:男,43：熊本県,1
英国,日本人の配偶者等,41歳,1:男,43：熊本県,1
英国,永住者,42歳,1:男,43：熊本県,2
英国,日本人の配偶者等,42歳,1:男,43：熊本県,1
英国,教授,43歳,1:男,43：熊本県,1
英国,永住者,43歳,1:男,43：熊本県,1
英国,永住者,44歳,1:男,43：熊本県,3
英国,日本人の配偶者等,44歳,1:男,43：熊本県,1
英国,技術・人文知識・国際業務,45歳,1:男,43：熊本県,1
英国,永住者,45歳,1:男,43：熊本県,3
英国,永住者,46歳,1:男,43：熊本県,1
英国,日本人の配偶者等,46歳,1:男,43：熊本県,1
英国,永住者,47歳,1:男,43：熊本県,1
英国,日本人の配偶者等,48歳,1:男,43：熊本県,1
英国,永住者,49歳,1:男,43：熊本県,1
英国,永住者,50歳,1:男,43：熊本県,2
英国,永住者,51歳,1:男,43：熊本県,1
英国,日本人の配偶者等,51歳,1:男,43：熊本県,1
英国,永住者,52歳,1:男,43：熊本県,2
英国,永住者,53歳,1:男,43：熊本県,2
英国,永住者,55歳,1:男,43：熊本県,1
英国,永住者,57歳,1:男,43：熊本県,1
英国,永住者,58歳,1:男,43：熊本県,3
英国,永住者,60歳,1:男,43：熊本県,2
英国,永住者,62歳,1:男,43：熊本県,1
英国,永住者,65歳,1:男,43：熊本県,1
英国,永住者,66歳,1:男,43：熊本県,1
英国,永住者,68歳,1:男,43：熊本県,1
英国,日本人の配偶者等,68歳,1:男,43：熊本県,1
英国,永住者,69歳,1:男,43：熊本県,1
英国,永住者,70歳,1:男,43：熊本県,1
英国,永住者,71歳,1:男,43：熊本県,1
英国,永住者,74歳,1:男,43：熊本県,1
英国,永住者,76歳,1:男,43：熊本県,1
英国,永住者,78歳,1:男,43：熊本県,1
英国,永住者,80歳以上,1:男,43：熊本県,1
英国,日本人の配偶者等,11歳,2:女,43：熊本県,1
英国,永住者の配偶者等,13歳,2:女,43：熊本県,1
英国,留学,20歳,2:女,43：熊本県,1
英国,教育,22歳,2:女,43：熊本県,1
英国,永住者,22歳,2:女,43：熊本県,1
英国,教育,23歳,2:女,43：熊本県,1
英国,教育,24歳,2:女,43：熊本県,2
英国,教育,25歳,2:女,43：熊本県,1
英国,日本人の配偶者等,26歳,2:女,43：熊本県,1
英国,技術・人文知識・国際業務,27歳,2:女,43：熊本県,1
英国,家族滞在,27歳,2:女,43：熊本県,1
英国,教育,30歳,2:女,43：熊本県,1
英国,日本人の配偶者等,32歳,2:女,43：熊本県,1
英国,永住者,44歳,2:女,43：熊本県,1
英国,永住者,45歳,2:女,43：熊本県,1
英国,永住者,48歳,2:女,43：熊本県,1
英国,永住者,50歳,2:女,43：熊本県,1
英国,永住者,51歳,2:女,43：熊本県,2
英国,永住者,52歳,2:女,43：熊本県,2
英国,日本人の配偶者等,52歳,2:女,43：熊本県,1
英国,永住者,53歳,2:女,43：熊本県,2
英国,教授,63歳,2:女,43：熊本県,1
英国,永住者,74歳,2:女,43：熊本県,1
オーストリア,留学,37歳,1:男,43：熊本県,1
オーストリア,永住者,80歳以上,1:男,43：熊本県,1
オーストリア,家族滞在,01歳,2:女,43：熊本県,1
オーストリア,日本人の配偶者等,30歳,2:女,43：熊本県,1
オーストリア,家族滞在,32歳,2:女,43：熊本県,1
オランダ,技術・人文知識・国際業務,30歳,1:男,43：熊本県,1
オランダ,日本人の配偶者等,42歳,1:男,43：熊本県,1
オランダ,永住者,50歳,1:男,43：熊本県,1
オランダ,永住者,62歳,1:男,43：熊本県,1
オランダ,日本人の配偶者等,63歳,1:男,43：熊本県,1
カザフスタン,留学,27歳,1:男,43：熊本県,1
カザフスタン,留学,27歳,2:女,43：熊本県,1
カザフスタン,日本人の配偶者等,33歳,2:女,43：熊本県,1
ギリシャ,企業内転勤,43歳,1:男,43：熊本県,1
キルギス,留学,21歳,1:男,43：熊本県,1
キルギス,留学,26歳,2:女,43：熊本県,1
キルギス,文化活動,37歳,2:女,43：熊本県,1
コソボ共和国,永住者,40歳,1:男,43：熊本県,1
サンマリノ,日本人の配偶者等,41歳,1:男,43：熊本県,1
スイス,永住者,56歳,1:男,43：熊本県,1
スイス,日本人の配偶者等,69歳,1:男,43：熊本県,1
スイス,留学,22歳,2:女,43：熊本県,1
スイス,留学,23歳,2:女,43：熊本県,1
スイス,留学,27歳,2:女,43：熊本県,1
スイス,永住者,59歳,2:女,43：熊本県,1
スイス,永住者,76歳,2:女,43：熊本県,1
スウェーデン,留学,18歳,1:男,43：熊本県,1
スウェーデン,日本人の配偶者等,33歳,1:男,43：熊本県,1
スウェーデン,日本人の配偶者等,50歳,1:男,43：熊本県,1
スウェーデン,永住者,47歳,2:女,43：熊本県,1
スペイン,留学,27歳,1:男,43：熊本県,1
スペイン,技術・人文知識・国際業務,33歳,1:男,43：熊本県,1
スペイン,日本人の配偶者等,37歳,1:男,43：熊本県,1
スペイン,日本人の配偶者等,41歳,1:男,43：熊本県,1
スペイン,技術・人文知識・国際業務,44歳,1:男,43：熊本県,1
スペイン,永住者,48歳,1:男,43：熊本県,1
スペイン,永住者,50歳,1:男,43：熊本県,1
スペイン,教授,34歳,2:女,43：熊本県,1
スペイン,日本人の配偶者等,49歳,2:女,43：熊本県,1
スロバキア,技術・人文知識・国際業務,30歳,1:男,43：熊本県,1
スロバキア,永住者,50歳,1:男,43：熊本県,1
スロバキア,日本人の配偶者等,44歳,2:女,43：熊本県,1
スロベニア,技術・人文知識・国際業務,28歳,2:女,43：熊本県,1
スロベニア,留学,30歳,2:女,43：熊本県,1
チェコ,日本人の配偶者等,31歳,1:男,43：熊本県,1
チェコ,文化活動,37歳,1:男,43：熊本県,1
チェコ,日本人の配偶者等,40歳,1:男,43：熊本県,1
チェコ,教授,59歳,1:男,43：熊本県,1
チェコ,留学,16歳,2:女,43：熊本県,1
デンマーク,留学,46歳,1:男,43：熊本県,1
デンマーク,留学,21歳,2:女,43：熊本県,1
デンマーク,教育,27歳,2:女,43：熊本県,1
ドイツ,留学,22歳,1:男,43：熊本県,2
ドイツ,留学,27歳,1:男,43：熊本県,3
ドイツ,日本人の配偶者等,27歳,1:男,43：熊本県,1
ドイツ,留学,30歳,1:男,43：熊本県,1
ドイツ,日本人の配偶者等,34歳,1:男,43：熊本県,1
ドイツ,留学,38歳,1:男,43：熊本県,1
ドイツ,永住者,41歳,1:男,43：熊本県,1
ドイツ,日本人の配偶者等,42歳,1:男,43：熊本県,1
ドイツ,永住者,45歳,1:男,43：熊本県,1
ドイツ,永住者,46歳,1:男,43：熊本県,1
ドイツ,永住者,56歳,1:男,43：熊本県,1
ドイツ,永住者,61歳,1:男,43：熊本県,2
ドイツ,永住者,66歳,1:男,43：熊本県,1
ドイツ,教授,68歳,1:男,43：熊本県,1
ドイツ,永住者,75歳,1:男,43：熊本県,1
ドイツ,特定活動,20歳,2:女,43：熊本県,1
ドイツ,留学,21歳,2:女,43：熊本県,2
ドイツ,留学,22歳,2:女,43：熊本県,2
ドイツ,留学,24歳,2:女,43：熊本県,2
ドイツ,留学,25歳,2:女,43：熊本県,1
ドイツ,留学,27歳,2:女,43：熊本県,2
ドイツ,日本人の配偶者等,27歳,2:女,43：熊本県,1
ドイツ,技術・人文知識・国際業務,29歳,2:女,43：熊本県,1
ドイツ,日本人の配偶者等,33歳,2:女,43：熊本県,1
ドイツ,日本人の配偶者等,43歳,2:女,43：熊本県,1
ドイツ,永住者,48歳,2:女,43：熊本県,1
ドイツ,日本人の配偶者等,62歳,2:女,43：熊本県,1
ドイツ,家族滞在,67歳,2:女,43：熊本県,1
ノルウェー,日本人の配偶者等,34歳,1:男,43：熊本県,1
ノルウェー,永住者,80歳以上,1:男,43：熊本県,1
ハンガリー,教授,59歳,1:男,43：熊本県,1
フィンランド,留学,17歳,1:男,43：熊本県,1
フィンランド,日本人の配偶者等,45歳,1:男,43：熊本県,1
フィンランド,芸術,19歳,2:女,43：熊本県,1
フィンランド,永住者,60歳,2:女,43：熊本県,1
フィンランド,永住者,70歳,2:女,43：熊本県,1
フランス,定住者,08歳,1:男,43：熊本県,1
フランス,留学,22歳,1:男,43：熊本県,1
フランス,留学,23歳,1:男,43：熊本県,1
フランス,日本人の配偶者等,23歳,1:男,43：熊本県,1
フランス,日本人の配偶者等,26歳,1:男,43：熊本県,1
フランス,教育,27歳,1:男,43：熊本県,1
フランス,技術・人文知識・国際業務,28歳,1:男,43：熊本県,1
フランス,技術・人文知識・国際業務,29歳,1:男,43：熊本県,1
フランス,日本人の配偶者等,33歳,1:男,43：熊本県,1
フランス,技術・人文知識・国際業務,34歳,1:男,43：熊本県,1
フランス,永住者,34歳,1:男,43：熊本県,1
フランス,特定活動,35歳,1:男,43：熊本県,1
フランス,永住者,36歳,1:男,43：熊本県,1
フランス,永住者,37歳,1:男,43：熊本県,1
フランス,日本人の配偶者等,38歳,1:男,43：熊本県,1
フランス,高度専門職１号ロ,40歳,1:男,43：熊本県,1
フランス,永住者,40歳,1:男,43：熊本県,1
フランス,永住者,41歳,1:男,43：熊本県,1
フランス,定住者,41歳,1:男,43：熊本県,1
フランス,永住者,42歳,1:男,43：熊本県,1
フランス,日本人の配偶者等,43歳,1:男,43：熊本県,1
フランス,永住者,45歳,1:男,43：熊本県,1
フランス,日本人の配偶者等,47歳,1:男,43：熊本県,1
フランス,永住者,48歳,1:男,43：熊本県,1
フランス,永住者,49歳,1:男,43：熊本県,1
フランス,日本人の配偶者等,49歳,1:男,43：熊本県,1
フランス,留学,52歳,1:男,43：熊本県,1
フランス,永住者,57歳,1:男,43：熊本県,1
フランス,永住者,62歳,1:男,43：熊本県,1
フランス,永住者,65歳,1:男,43：熊本県,1
フランス,留学,21歳,2:女,43：熊本県,1
フランス,留学,22歳,2:女,43：熊本県,2
フランス,日本人の配偶者等,22歳,2:女,43：熊本県,1
フランス,留学,23歳,2:女,43：熊本県,1
フランス,留学,24歳,2:女,43：熊本県,1
フランス,日本人の配偶者等,26歳,2:女,43：熊本県,1
フランス,技術・人文知識・国際業務,28歳,2:女,43：熊本県,1
フランス,教育,30歳,2:女,43：熊本県,1
フランス,技術・人文知識・国際業務,36歳,2:女,43：熊本県,1
フランス,日本人の配偶者等,50歳,2:女,43：熊本県,1
フランス,永住者,56歳,2:女,43：熊本県,1
フランス,永住者,59歳,2:女,43：熊本県,1
フランス,永住者,67歳,2:女,43：熊本県,1
ブルガリア,永住者,50歳,2:女,43：熊本県,1
ブルガリア,技能,64歳,2:女,43：熊本県,1
ベルギー,日本人の配偶者等,23歳,1:男,43：熊本県,1
ベルギー,日本人の配偶者等,36歳,1:男,43：熊本県,1
ベルギー,日本人の配偶者等,59歳,1:男,43：熊本県,1
ポーランド,留学,23歳,1:男,43：熊本県,1
ポーランド,日本人の配偶者等,36歳,1:男,43：熊本県,1
ポーランド,永住者,44歳,1:男,43：熊本県,1
ポーランド,留学,23歳,2:女,43：熊本県,1
ポーランド,技術・人文知識・国際業務,29歳,2:女,43：熊本県,1
ポーランド,日本人の配偶者等,30歳,2:女,43：熊本県,1
ポーランド,日本人の配偶者等,31歳,2:女,43：熊本県,1
ポーランド,永住者,56歳,2:女,43：熊本県,1
ポルトガル,留学,21歳,1:男,43：熊本県,1
マルタ,留学,24歳,1:男,43：熊本県,1
モルドバ,永住者,41歳,2:女,43：熊本県,1
リトアニア,技術・人文知識・国際業務,30歳,2:女,43：熊本県,1
ルーマニア,日本人の配偶者等,33歳,1:男,43：熊本県,1
ルーマニア,永住者,40歳,1:男,43：熊本県,1
ルーマニア,日本人の配偶者等,47歳,1:男,43：熊本県,1
ルーマニア,永住者,08歳,2:女,43：熊本県,1
ルーマニア,永住者,16歳,2:女,43：熊本県,1
ルーマニア,永住者,18歳,2:女,43：熊本県,1
ルーマニア,永住者,37歳,2:女,43：熊本県,1
ルーマニア,永住者,39歳,2:女,43：熊本県,3
ルーマニア,永住者,41歳,2:女,43：熊本県,1
ルーマニア,日本人の配偶者等,41歳,2:女,43：熊本県,1
ルーマニア,永住者,42歳,2:女,43：熊本県,2
ルーマニア,永住者,43歳,2:女,43：熊本県,2
ルーマニア,永住者,44歳,2:女,43：熊本県,3
ルーマニア,永住者,45歳,2:女,43：熊本県,1
ルーマニア,永住者,47歳,2:女,43：熊本県,1
ルーマニア,日本人の配偶者等,48歳,2:女,43：熊本県,1
ルーマニア,永住者,50歳,2:女,43：熊本県,1
ルーマニア,永住者,51歳,2:女,43：熊本県,1
ルーマニア,永住者,54歳,2:女,43：熊本県,1
ルーマニア,永住者,55歳,2:女,43：熊本県,1
ルーマニア,特定活動,73歳,2:女,43：熊本県,1
ロシア,永住者,20歳,1:男,43：熊本県,1
ロシア,文化活動,30歳,1:男,43：熊本県,1
ロシア,技術・人文知識・国際業務,31歳,1:男,43：熊本県,1
ロシア,技術・人文知識・国際業務,32歳,1:男,43：熊本県,1
ロシア,日本人の配偶者等,35歳,1:男,43：熊本県,1
ロシア,永住者,36歳,1:男,43：熊本県,1
ロシア,日本人の配偶者等,42歳,1:男,43：熊本県,1
ロシア,永住者,44歳,1:男,43：熊本県,1
ロシア,日本人の配偶者等,49歳,1:男,43：熊本県,1
ロシア,永住者,61歳,1:男,43：熊本県,1
ロシア,技術・人文知識・国際業務,26歳,2:女,43：熊本県,1
ロシア,日本人の配偶者等,26歳,2:女,43：熊本県,1
ロシア,永住者,28歳,2:女,43：熊本県,1
ロシア,留学,29歳,2:女,43：熊本県,1
ロシア,技術・人文知識・国際業務,30歳,2:女,43：熊本県,1
ロシア,永住者,30歳,2:女,43：熊本県,1
ロシア,技術・人文知識・国際業務,31歳,2:女,43：熊本県,1
ロシア,芸術,38歳,2:女,43：熊本県,1
ロシア,永住者,38歳,2:女,43：熊本県,1
ロシア,技術・人文知識・国際業務,39歳,2:女,43：熊本県,1
ロシア,永住者,39歳,2:女,43：熊本県,1
ロシア,日本人の配偶者等,39歳,2:女,43：熊本県,1
ロシア,永住者,43歳,2:女,43：熊本県,1
ロシア,永住者,47歳,2:女,43：熊本県,1
ロシア,日本人の配偶者等,48歳,2:女,43：熊本県,1
ロシア,永住者,61歳,2:女,43：熊本県,1
ロシア,永住者の配偶者等,61歳,2:女,43：熊本県,1
ウガンダ,永住者,40歳,1:男,43：熊本県,1
エジプト,家族滞在,00歳,1:男,43：熊本県,1
エジプト,家族滞在,03歳,1:男,43：熊本県,1
エジプト,家族滞在,05歳,1:男,43：熊本県,4
エジプト,家族滞在,06歳,1:男,43：熊本県,1
エジプト,家族滞在,08歳,1:男,43：熊本県,3
エジプト,家族滞在,10歳,1:男,43：熊本県,1
エジプト,家族滞在,11歳,1:男,43：熊本県,1
エジプト,留学,31歳,1:男,43：熊本県,2
エジプト,留学,33歳,1:男,43：熊本県,1
エジプト,留学,34歳,1:男,43：熊本県,1
エジプト,留学,35歳,1:男,43：熊本県,2
エジプト,教授,38歳,1:男,43：熊本県,1
エジプト,教授,39歳,1:男,43：熊本県,2
エジプト,家族滞在,39歳,1:男,43：熊本県,1
エジプト,高度専門職１号イ,41歳,1:男,43：熊本県,1
エジプト,家族滞在,41歳,1:男,43：熊本県,1
エジプト,教授,43歳,1:男,43：熊本県,1
エジプト,家族滞在,00歳,2:女,43：熊本県,1
エジプト,家族滞在,01歳,2:女,43：熊本県,2
エジプト,家族滞在,03歳,2:女,43：熊本県,1
エジプト,家族滞在,05歳,2:女,43：熊本県,1
エジプト,家族滞在,07歳,2:女,43：熊本県,1
エジプト,家族滞在,08歳,2:女,43：熊本県,1
エジプト,留学,30歳,2:女,43：熊本県,1
エジプト,留学,31歳,2:女,43：熊本県,1
エジプト,家族滞在,31歳,2:女,43：熊本県,1
エジプト,留学,32歳,2:女,43：熊本県,1
エジプト,家族滞在,32歳,2:女,43：熊本県,1
エジプト,家族滞在,33歳,2:女,43：熊本県,2
エジプト,家族滞在,34歳,2:女,43：熊本県,1
エジプト,留学,35歳,2:女,43：熊本県,1
エジプト,留学,36歳,2:女,43：熊本県,1
エジプト,教授,38歳,2:女,43：熊本県,1
エジプト,家族滞在,40歳,2:女,43：熊本県,1
エチオピア,留学,37歳,1:男,43：熊本県,1
エチオピア,日本人の配偶者等,47歳,1:男,43：熊本県,1
ガーナ,家族滞在,02歳,1:男,43：熊本県,1
ガーナ,留学,29歳,1:男,43：熊本県,1
ガーナ,留学,31歳,1:男,43：熊本県,3
ガーナ,留学,32歳,1:男,43：熊本県,1
ガーナ,留学,33歳,1:男,43：熊本県,2
ガーナ,留学,34歳,1:男,43：熊本県,1
ガーナ,留学,35歳,1:男,43：熊本県,1
ガーナ,留学,38歳,1:男,43：熊本県,1
ガーナ,家族滞在,27歳,2:女,43：熊本県,1
ガーナ,留学,35歳,2:女,43：熊本県,1
ガーナ,留学,36歳,2:女,43：熊本県,1
ギニア,定住者,14歳,1:男,43：熊本県,1
ギニア,日本人の配偶者等,35歳,1:男,43：熊本県,1
ギニア,日本人の配偶者等,36歳,1:男,43：熊本県,1
ケニア,留学,18歳,1:男,43：熊本県,1
ケニア,留学,26歳,1:男,43：熊本県,1
ケニア,留学,30歳,1:男,43：熊本県,1
ケニア,留学,32歳,1:男,43：熊本県,1
ケニア,定住者,51歳,1:男,43：熊本県,1
ケニア,家族滞在,02歳,2:女,43：熊本県,1
ケニア,教育,27歳,2:女,43：熊本県,1
ケニア,技術・人文知識・国際業務,40歳,2:女,43：熊本県,1
ザンビア,家族滞在,03歳,1:男,43：熊本県,1
ザンビア,留学,37歳,1:男,43：熊本県,1
ザンビア,家族滞在,06歳,2:女,43：熊本県,1
ザンビア,家族滞在,28歳,2:女,43：熊本県,1
ジブチ,留学,30歳,1:男,43：熊本県,1
ジンバブエ,家族滞在,34歳,1:男,43：熊本県,1
ジンバブエ,留学,35歳,2:女,43：熊本県,1
ジンバブエ,教育,37歳,2:女,43：熊本県,1
スーダン,家族滞在,03歳,1:男,43：熊本県,1
スーダン,家族滞在,08歳,1:男,43：熊本県,1
スーダン,留学,25歳,1:男,43：熊本県,1
スーダン,留学,32歳,1:男,43：熊本県,1
スーダン,定住者,33歳,1:男,43：熊本県,1
スーダン,留学,34歳,1:男,43：熊本県,1
スーダン,高度専門職１号イ,36歳,1:男,43：熊本県,1
スーダン,家族滞在,02歳,2:女,43：熊本県,1
スーダン,家族滞在,33歳,2:女,43：熊本県,1
スーダン,家族滞在,36歳,2:女,43：熊本県,1
セネガル,留学,26歳,1:男,43：熊本県,1
セネガル,留学,27歳,1:男,43：熊本県,1
セネガル,日本人の配偶者等,32歳,1:男,43：熊本県,1
セネガル,日本人の配偶者等,38歳,1:男,43：熊本県,1
セネガル,永住者,45歳,1:男,43：熊本県,1
セネガル,日本人の配偶者等,51歳,1:男,43：熊本県,1
セネガル,永住者の配偶者等,00歳,2:女,43：熊本県,1
セネガル,永住者,03歳,2:女,43：熊本県,1
セネガル,定住者,09歳,2:女,43：熊本県,1
セネガル,留学,16歳,2:女,43：熊本県,1
セネガル,永住者,36歳,2:女,43：熊本県,1
タンザニア,家族滞在,00歳,1:男,43：熊本県,1
タンザニア,家族滞在,04歳,1:男,43：熊本県,1
タンザニア,留学,30歳,1:男,43：熊本県,1
タンザニア,留学,32歳,1:男,43：熊本県,1
タンザニア,留学,33歳,1:男,43：熊本県,3
タンザニア,教授,37歳,1:男,43：熊本県,1
タンザニア,日本人の配偶者等,40歳,1:男,43：熊本県,1
タンザニア,日本人の配偶者等,46歳,1:男,43：熊本県,1
タンザニア,家族滞在,03歳,2:女,43：熊本県,1
タンザニア,留学,26歳,2:女,43：熊本県,1
タンザニア,家族滞在,31歳,2:女,43：熊本県,1
タンザニア,家族滞在,35歳,2:女,43：熊本県,1
チュニジア,留学,23歳,2:女,43：熊本県,1
ナイジェリア,留学,26歳,1:男,43：熊本県,1
ナイジェリア,留学,37歳,1:男,43：熊本県,1
ナイジェリア,永住者,39歳,1:男,43：熊本県,1
ナイジェリア,永住者,45歳,1:男,43：熊本県,1
ナイジェリア,日本人の配偶者等,47歳,1:男,43：熊本県,1
ナイジェリア,日本人の配偶者等,51歳,1:男,43：熊本県,1
ナイジェリア,永住者,52歳,1:男,43：熊本県,1
ナイジェリア,永住者,54歳,1:男,43：熊本県,1
ナイジェリア,永住者,55歳,1:男,43：熊本県,1
ナイジェリア,永住者,56歳,1:男,43：熊本県,1
ナイジェリア,家族滞在,38歳,2:女,43：熊本県,1
ベナン,留学,33歳,1:男,43：熊本県,1
ボツワナ,技術・人文知識・国際業務,27歳,2:女,43：熊本県,1
マラウイ,留学,22歳,2:女,43：熊本県,1
マラウイ,技術・人文知識・国際業務,33歳,2:女,43：熊本県,1
南アフリカ共和国,永住者,05歳,1:男,43：熊本県,1
南アフリカ共和国,教育,22歳,1:男,43：熊本県,1
南アフリカ共和国,教育,24歳,1:男,43：熊本県,1
南アフリカ共和国,教育,28歳,1:男,43：熊本県,1
南アフリカ共和国,教育,29歳,1:男,43：熊本県,1
南アフリカ共和国,技術・人文知識・国際業務,30歳,1:男,43：熊本県,1
南アフリカ共和国,技術・人文知識・国際業務,35歳,1:男,43：熊本県,1
南アフリカ共和国,永住者,37歳,1:男,43：熊本県,1
南アフリカ共和国,永住者,56歳,1:男,43：熊本県,1
南アフリカ共和国,永住者,68歳,1:男,43：熊本県,1
南アフリカ共和国,家族滞在,02歳,2:女,43：熊本県,1
南アフリカ共和国,教育,24歳,2:女,43：熊本県,1
南アフリカ共和国,教育,28歳,2:女,43：熊本県,1
南アフリカ共和国,教育,29歳,2:女,43：熊本県,1
南アフリカ共和国,教育,31歳,2:女,43：熊本県,1
南アフリカ共和国,技術・人文知識・国際業務,32歳,2:女,43：熊本県,1
南アフリカ共和国,永住者,41歳,2:女,43：熊本県,1
南アフリカ共和国,技術・人文知識・国際業務,44歳,2:女,43：熊本県,1
モーリシャス,永住者,51歳,1:男,43：熊本県,1
モーリタニア,留学,28歳,1:男,43：熊本県,1
モーリタニア,留学,29歳,1:男,43：熊本県,1
モーリタニア,家族滞在,27歳,2:女,43：熊本県,1
モロッコ,留学,22歳,1:男,43：熊本県,1
モロッコ,永住者,40歳,1:男,43：熊本県,1
モロッコ,日本人の配偶者等,35歳,2:女,43：熊本県,1
カナダ,日本人の配偶者等,23歳,1:男,43：熊本県,1
カナダ,教育,25歳,1:男,43：熊本県,1
カナダ,教育,26歳,1:男,43：熊本県,2
カナダ,教育,27歳,1:男,43：熊本県,1
カナダ,教育,28歳,1:男,43：熊本県,1
カナダ,特定活動,28歳,1:男,43：熊本県,1
カナダ,日本人の配偶者等,30歳,1:男,43：熊本県,1
カナダ,留学,31歳,1:男,43：熊本県,1
カナダ,技術・人文知識・国際業務,32歳,1:男,43：熊本県,1
カナダ,日本人の配偶者等,32歳,1:男,43：熊本県,1
カナダ,永住者,33歳,1:男,43：熊本県,1
カナダ,日本人の配偶者等,33歳,1:男,43：熊本県,1
カナダ,定住者,33歳,1:男,43：熊本県,1
カナダ,教育,35歳,1:男,43：熊本県,1
カナダ,日本人の配偶者等,35歳,1:男,43：熊本県,1
カナダ,教授,37歳,1:男,43：熊本県,1
カナダ,教授,39歳,1:男,43：熊本県,1
カナダ,教育,39歳,1:男,43：熊本県,1
カナダ,日本人の配偶者等,40歳,1:男,43：熊本県,1
カナダ,日本人の配偶者等,41歳,1:男,43：熊本県,2
カナダ,永住者,44歳,1:男,43：熊本県,1
カナダ,永住者,45歳,1:男,43：熊本県,1
カナダ,永住者,46歳,1:男,43：熊本県,2
カナダ,永住者,47歳,1:男,43：熊本県,3
カナダ,永住者,48歳,1:男,43：熊本県,1
カナダ,日本人の配偶者等,49歳,1:男,43：熊本県,1
カナダ,永住者,50歳,1:男,43：熊本県,1
カナダ,日本人の配偶者等,53歳,1:男,43：熊本県,1
カナダ,技術・人文知識・国際業務,54歳,1:男,43：熊本県,1
カナダ,永住者,54歳,1:男,43：熊本県,1
カナダ,永住者,55歳,1:男,43：熊本県,1
カナダ,永住者,56歳,1:男,43：熊本県,2
カナダ,永住者,58歳,1:男,43：熊本県,1
カナダ,永住者,60歳,1:男,43：熊本県,1
カナダ,永住者,61歳,1:男,43：熊本県,1
カナダ,永住者,62歳,1:男,43：熊本県,1
カナダ,日本人の配偶者等,66歳,1:男,43：熊本県,1
カナダ,永住者,67歳,1:男,43：熊本県,1
カナダ,日本人の配偶者等,80歳以上,1:男,43：熊本県,1
カナダ,教育,24歳,2:女,43：熊本県,1
カナダ,教育,26歳,2:女,43：熊本県,2
カナダ,教育,27歳,2:女,43：熊本県,1
カナダ,教育,28歳,2:女,43：熊本県,1
カナダ,教育,29歳,2:女,43：熊本県,4
カナダ,技術・人文知識・国際業務,31歳,2:女,43：熊本県,1
カナダ,日本人の配偶者等,35歳,2:女,43：熊本県,1
カナダ,技術・人文知識・国際業務,39歳,2:女,43：熊本県,1
カナダ,永住者,41歳,2:女,43：熊本県,1
カナダ,日本人の配偶者等,41歳,2:女,43：熊本県,1
カナダ,日本人の配偶者等,43歳,2:女,43：熊本県,1
カナダ,永住者,44歳,2:女,43：熊本県,1
カナダ,技術・人文知識・国際業務,49歳,2:女,43：熊本県,1
カナダ,永住者,50歳,2:女,43：熊本県,1
カナダ,日本人の配偶者等,57歳,2:女,43：熊本県,1
カナダ,永住者,71歳,2:女,43：熊本県,1
カナダ,永住者,77歳,2:女,43：熊本県,1
カナダ,日本人の配偶者等,80歳以上,2:女,43：熊本県,2
コスタリカ,日本人の配偶者等,25歳,1:男,43：熊本県,1
コスタリカ,日本人の配偶者等,61歳,1:男,43：熊本県,1
ジャマイカ,教育,31歳,1:男,43：熊本県,1
ジャマイカ,日本人の配偶者等,46歳,1:男,43：熊本県,1
ジャマイカ,家族滞在,53歳,1:男,43：熊本県,1
ジャマイカ,教育,30歳,2:女,43：熊本県,1
