市区町村コード,市区町村,都道府県,国籍・地域,在留資格,在留外国人数
43403,大津町,43：熊本県,ミャンマー,特定活動,7
43403,大津町,43：熊本県,モンゴル,技能,1
43403,大津町,43：熊本県,モンゴル,家族滞在,2
43403,大津町,43：熊本県,カザフスタン,日本人の配偶者等,1
43403,大津町,43：熊本県,ロシア,技術・人文知識・国際業務,1
43403,大津町,43：熊本県,カナダ,永住者,1
43403,大津町,43：熊本県,トリニダード・トバゴ,教育,1
43403,大津町,43：熊本県,米国,教育,1
43403,大津町,43：熊本県,米国,技術・人文知識・国際業務,2
43403,大津町,43：熊本県,米国,留学,1
43403,大津町,43：熊本県,米国,永住者,3
43403,大津町,43：熊本県,米国,日本人の配偶者等,1
43403,大津町,43：熊本県,ブラジル,永住者,1
43403,大津町,43：熊本県,ブラジル,日本人の配偶者等,2
43403,大津町,43：熊本県,ペルー,永住者,2
43403,大津町,43：熊本県,オーストラリア,永住者,2
43404,菊陽町,43：熊本県,イスラエル,企業内転勤,2
43404,菊陽町,43：熊本県,インド,技能,1
43404,菊陽町,43：熊本県,インドネシア,技術・人文知識・国際業務,1
43404,菊陽町,43：熊本県,インドネシア,特定技能１号,23
43404,菊陽町,43：熊本県,インドネシア,技能実習１号ロ,24
43404,菊陽町,43：熊本県,インドネシア,技能実習２号ロ,16
43404,菊陽町,43：熊本県,インドネシア,特定活動,1
43404,菊陽町,43：熊本県,インドネシア,日本人の配偶者等,2
43404,菊陽町,43：熊本県,韓国,高度専門職１号ロ,1
43404,菊陽町,43：熊本県,韓国,技術・人文知識・国際業務,33
43404,菊陽町,43：熊本県,韓国,企業内転勤,4
43404,菊陽町,43：熊本県,韓国,留学,2
43404,菊陽町,43：熊本県,韓国,家族滞在,1
43404,菊陽町,43：熊本県,韓国,永住者,6
43404,菊陽町,43：熊本県,韓国,日本人の配偶者等,3
43404,菊陽町,43：熊本県,韓国,特別永住者,3
43404,菊陽町,43：熊本県,カンボジア,特定技能１号,9
43404,菊陽町,43：熊本県,カンボジア,技能実習２号ロ,12
43404,菊陽町,43：熊本県,カンボジア,技能実習３号ロ,8
43404,菊陽町,43：熊本県,カンボジア,特定活動,2
43404,菊陽町,43：熊本県,シンガポール,企業内転勤,1
43404,菊陽町,43：熊本県,シンガポール,永住者,1
43404,菊陽町,43：熊本県,スリランカ,技術・人文知識・国際業務,1
43404,菊陽町,43：熊本県,スリランカ,家族滞在,1
43404,菊陽町,43：熊本県,タイ,技術・人文知識・国際業務,1
43404,菊陽町,43：熊本県,タイ,特定技能１号,9
43404,菊陽町,43：熊本県,タイ,技能実習２号ロ,2
43404,菊陽町,43：熊本県,タイ,永住者,2
43404,菊陽町,43：熊本県,タイ,日本人の配偶者等,3
43404,菊陽町,43：熊本県,台湾,高度専門職１号ロ,80
43404,菊陽町,43：熊本県,台湾,経営・管理,3
43404,菊陽町,43：熊本県,台湾,技術・人文知識・国際業務,111
43404,菊陽町,43：熊本県,台湾,企業内転勤,101
43404,菊陽町,43：熊本県,台湾,留学,4
43404,菊陽町,43：熊本県,台湾,家族滞在,79
43404,菊陽町,43：熊本県,台湾,特定活動,1
43404,菊陽町,43：熊本県,台湾,永住者,13
43404,菊陽町,43：熊本県,台湾,日本人の配偶者等,3
43404,菊陽町,43：熊本県,台湾,永住者の配偶者等,1
43404,菊陽町,43：熊本県,台湾,定住者,2
43404,菊陽町,43：熊本県,中国,高度専門職１号ロ,19
43404,菊陽町,43：熊本県,中国,技術・人文知識・国際業務,30
43404,菊陽町,43：熊本県,中国,企業内転勤,4
43404,菊陽町,43：熊本県,中国,技能,3
43404,菊陽町,43：熊本県,中国,特定技能１号,3
43404,菊陽町,43：熊本県,中国,留学,2
43404,菊陽町,43：熊本県,中国,家族滞在,27
43404,菊陽町,43：熊本県,中国,特定活動,2
43404,菊陽町,43：熊本県,中国,永住者,91
43404,菊陽町,43：熊本県,中国,日本人の配偶者等,3
43404,菊陽町,43：熊本県,中国,永住者の配偶者等,3
43404,菊陽町,43：熊本県,中国,定住者,4
43404,菊陽町,43：熊本県,ネパール,技術・人文知識・国際業務,8
43404,菊陽町,43：熊本県,ネパール,技能,1
43404,菊陽町,43：熊本県,ネパール,家族滞在,7
43404,菊陽町,43：熊本県,ネパール,特定活動,1
43404,菊陽町,43：熊本県,ネパール,永住者,3
43404,菊陽町,43：熊本県,ネパール,定住者,2
43404,菊陽町,43：熊本県,パキスタン,技術・人文知識・国際業務,3
43404,菊陽町,43：熊本県,パキスタン,家族滞在,2
43404,菊陽町,43：熊本県,パキスタン,永住者,5
43404,菊陽町,43：熊本県,パキスタン,日本人の配偶者等,1
43404,菊陽町,43：熊本県,フィリピン,技術・人文知識・国際業務,57
43404,菊陽町,43：熊本県,フィリピン,企業内転勤,7
43404,菊陽町,43：熊本県,フィリピン,特定技能１号,2
43404,菊陽町,43：熊本県,フィリピン,技能実習１号ロ,4
43404,菊陽町,43：熊本県,フィリピン,永住者,14
43404,菊陽町,43：熊本県,フィリピン,日本人の配偶者等,5
43404,菊陽町,43：熊本県,フィリピン,定住者,2
43404,菊陽町,43：熊本県,ベトナム,技術・人文知識・国際業務,13
43404,菊陽町,43：熊本県,ベトナム,企業内転勤,1
43404,菊陽町,43：熊本県,ベトナム,特定技能１号,39
43404,菊陽町,43：熊本県,ベトナム,技能実習１号ロ,9
43404,菊陽町,43：熊本県,ベトナム,技能実習２号ロ,36
43404,菊陽町,43：熊本県,ベトナム,技能実習３号ロ,4
43404,菊陽町,43：熊本県,ベトナム,家族滞在,5
43404,菊陽町,43：熊本県,ベトナム,特定活動,6
43404,菊陽町,43：熊本県,ベトナム,永住者,1
43404,菊陽町,43：熊本県,ベトナム,日本人の配偶者等,2
43404,菊陽町,43：熊本県,マレーシア,高度専門職１号ロ,1
43404,菊陽町,43：熊本県,マレーシア,技術・人文知識・国際業務,1
43404,菊陽町,43：熊本県,ミャンマー,特定技能１号,14
43404,菊陽町,43：熊本県,ミャンマー,技能実習１号ロ,15
43404,菊陽町,43：熊本県,ミャンマー,技能実習２号ロ,11
43404,菊陽町,43：熊本県,ミャンマー,技能実習３号ロ,1
43404,菊陽町,43：熊本県,ミャンマー,特定活動,3
43404,菊陽町,43：熊本県,ヨルダン,永住者,1
43404,菊陽町,43：熊本県,英国,永住者,2
43404,菊陽町,43：熊本県,キルギス,技術・人文知識・国際業務,1
43404,菊陽町,43：熊本県,スペイン,留学,1
43404,菊陽町,43：熊本県,フランス,技術・人文知識・国際業務,1
43404,菊陽町,43：熊本県,フランス,日本人の配偶者等,1
43404,菊陽町,43：熊本県,ルーマニア,永住者,2
43404,菊陽町,43：熊本県,カナダ,永住者,1
43404,菊陽町,43：熊本県,カナダ,日本人の配偶者等,1
43404,菊陽町,43：熊本県,米国,家族滞在,1
43404,菊陽町,43：熊本県,米国,永住者,3
43404,菊陽町,43：熊本県,米国,日本人の配偶者等,1
43404,菊陽町,43：熊本県,メキシコ,永住者,1
43404,菊陽町,43：熊本県,ウルグアイ,永住者,1
43404,菊陽町,43：熊本県,ブラジル,永住者,1
43404,菊陽町,43：熊本県,ペルー,永住者,1
43404,菊陽町,43：熊本県,オーストラリア,留学,1
43404,菊陽町,43：熊本県,フィジー,日本人の配偶者等,1
43423,南小国町,43：熊本県,インド,技術・人文知識・国際業務,1
43423,南小国町,43：熊本県,インドネシア,技術・人文知識・国際業務,2
43423,南小国町,43：熊本県,インドネシア,特定技能１号,2
43423,南小国町,43：熊本県,インドネシア,技能実習２号ロ,3
43423,南小国町,43：熊本県,インドネシア,特定活動,3
43423,南小国町,43：熊本県,韓国,技術・人文知識・国際業務,8
43423,南小国町,43：熊本県,韓国,家族滞在,2
43423,南小国町,43：熊本県,韓国,特定活動,4
43423,南小国町,43：熊本県,韓国,永住者,2
43423,南小国町,43：熊本県,カンボジア,技能実習２号ロ,2
43423,南小国町,43：熊本県,スリランカ,技術・人文知識・国際業務,1
43423,南小国町,43：熊本県,台湾,技術・人文知識・国際業務,5
43423,南小国町,43：熊本県,台湾,特定活動,11
43423,南小国町,43：熊本県,中国,技術・人文知識・国際業務,22
43423,南小国町,43：熊本県,中国,家族滞在,1
43423,南小国町,43：熊本県,中国,特定活動,9
43423,南小国町,43：熊本県,中国,永住者,3
43423,南小国町,43：熊本県,ネパール,技術・人文知識・国際業務,32
43423,南小国町,43：熊本県,ネパール,特定技能１号,5
43423,南小国町,43：熊本県,ネパール,家族滞在,9
43423,南小国町,43：熊本県,フィリピン,技能実習１号ロ,9
43423,南小国町,43：熊本県,フィリピン,技能実習２号ロ,7
43423,南小国町,43：熊本県,フィリピン,特定活動,4
43423,南小国町,43：熊本県,フィリピン,永住者,5
43423,南小国町,43：熊本県,フィリピン,日本人の配偶者等,1
43423,南小国町,43：熊本県,ベトナム,技術・人文知識・国際業務,14
43423,南小国町,43：熊本県,ベトナム,特定技能１号,2
43423,南小国町,43：熊本県,ベトナム,技能実習１号ロ,2
43423,南小国町,43：熊本県,ベトナム,技能実習２号ロ,11
43423,南小国町,43：熊本県,ベトナム,技能実習３号ロ,2
43423,南小国町,43：熊本県,ベトナム,家族滞在,1
43423,南小国町,43：熊本県,ベトナム,特定活動,5
43423,南小国町,43：熊本県,ミャンマー,技術・人文知識・国際業務,13
43423,南小国町,43：熊本県,ミャンマー,特定技能１号,1
43423,南小国町,43：熊本県,ミャンマー,技能実習１号ロ,1
43423,南小国町,43：熊本県,ミャンマー,技能実習２号ロ,4
43423,南小国町,43：熊本県,英国,日本人の配偶者等,1
43423,南小国町,43：熊本県,スウェーデン,日本人の配偶者等,1
43423,南小国町,43：熊本県,米国,日本人の配偶者等,1
43424,小国町,43：熊本県,インドネシア,特定技能１号,2
43424,小国町,43：熊本県,インドネシア,技能実習１号ロ,8
43424,小国町,43：熊本県,インドネシア,技能実習２号ロ,10
43424,小国町,43：熊本県,韓国,特定活動,1
43424,小国町,43：熊本県,韓国,永住者,1
43424,小国町,43：熊本県,韓国,日本人の配偶者等,1
43424,小国町,43：熊本県,韓国,特別永住者,1
43424,小国町,43：熊本県,カンボジア,特定技能１号,1
43424,小国町,43：熊本県,カンボジア,技能実習１号ロ,2
43424,小国町,43：熊本県,スリランカ,技術・人文知識・国際業務,1
43424,小国町,43：熊本県,スリランカ,家族滞在,1
43424,小国町,43：熊本県,台湾,技術・人文知識・国際業務,5
43424,小国町,43：熊本県,台湾,特定活動,5
43424,小国町,43：熊本県,台湾,永住者,3
43424,小国町,43：熊本県,台湾,日本人の配偶者等,1
43424,小国町,43：熊本県,中国,技術・人文知識・国際業務,1
43424,小国町,43：熊本県,中国,技能実習１号ロ,3
43424,小国町,43：熊本県,中国,技能実習２号ロ,1
43424,小国町,43：熊本県,中国,家族滞在,1
43424,小国町,43：熊本県,中国,永住者,2
43424,小国町,43：熊本県,ネパール,技術・人文知識・国際業務,8
43424,小国町,43：熊本県,ネパール,家族滞在,1
43424,小国町,43：熊本県,フィリピン,永住者,5
43424,小国町,43：熊本県,ベトナム,技術・人文知識・国際業務,3
43424,小国町,43：熊本県,ベトナム,技能実習１号ロ,4
43424,小国町,43：熊本県,ベトナム,技能実習２号ロ,6
43424,小国町,43：熊本県,ベトナム,技能実習３号ロ,1
43424,小国町,43：熊本県,ミャンマー,特定技能１号,2
43424,小国町,43：熊本県,ミャンマー,技能実習１号ロ,11
43424,小国町,43：熊本県,イタリア,技術・人文知識・国際業務,1
43424,小国町,43：熊本県,英国,日本人の配偶者等,1
43424,小国町,43：熊本県,フランス,永住者,1
43425,産山村,43：熊本県,インドネシア,特定技能１号,2
43425,産山村,43：熊本県,韓国,技術・人文知識・国際業務,6
43425,産山村,43：熊本県,韓国,永住者,5
43425,産山村,43：熊本県,韓国,永住者の配偶者等,1
43425,産山村,43：熊本県,韓国,特別永住者,3
43425,産山村,43：熊本県,カンボジア,特定技能１号,1
43425,産山村,43：熊本県,カンボジア,技能実習２号ロ,2
43425,産山村,43：熊本県,中国,技術・人文知識・国際業務,1
43425,産山村,43：熊本県,中国,永住者,1
43425,産山村,43：熊本県,ネパール,技術・人文知識・国際業務,16
43425,産山村,43：熊本県,ネパール,特定技能１号,5
43425,産山村,43：熊本県,ネパール,家族滞在,1
43425,産山村,43：熊本県,フィリピン,技能実習２号ロ,1
43425,産山村,43：熊本県,フィリピン,永住者,1
43425,産山村,43：熊本県,ベトナム,技術・人文知識・国際業務,1
43425,産山村,43：熊本県,ベトナム,特定技能１号,1
43425,産山村,43：熊本県,ベトナム,技能実習１号ロ,6
43425,産山村,43：熊本県,ベトナム,技能実習２号ロ,2
43425,産山村,43：熊本県,ミャンマー,技術・人文知識・国際業務,1
43425,産山村,43：熊本県,英国,日本人の配偶者等,1
43425,産山村,43：熊本県,米国,教育,1
43425,産山村,43：熊本県,米国,永住者,1
43428,高森町,43：熊本県,インドネシア,芸術,4
43428,高森町,43：熊本県,インドネシア,特定技能１号,3
43428,高森町,43：熊本県,インドネシア,技能実習１号ロ,2
43428,高森町,43：熊本県,インドネシア,技能実習２号ロ,3
43428,高森町,43：熊本県,インドネシア,特定活動,2
43428,高森町,43：熊本県,インドネシア,日本人の配偶者等,1
43428,高森町,43：熊本県,韓国,経営・管理,2
43428,高森町,43：熊本県,韓国,技術・人文知識・国際業務,6
43428,高森町,43：熊本県,韓国,企業内転勤,1
43428,高森町,43：熊本県,韓国,特定活動,1
43428,高森町,43：熊本県,韓国,永住者,1
43428,高森町,43：熊本県,韓国,特別永住者,2
43428,高森町,43：熊本県,朝鮮,日本人の配偶者等,1
43428,高森町,43：熊本県,朝鮮,特別永住者,1
43428,高森町,43：熊本県,カンボジア,特定技能１号,11
43428,高森町,43：熊本県,カンボジア,技能実習１号ロ,3
43428,高森町,43：熊本県,カンボジア,技能実習２号ロ,13
43428,高森町,43：熊本県,スリランカ,特定技能１号,2
43428,高森町,43：熊本県,タイ,特定技能１号,2
43428,高森町,43：熊本県,タイ,技能実習１号ロ,2
43428,高森町,43：熊本県,中国,永住者,2
43428,高森町,43：熊本県,ネパール,技術・人文知識・国際業務,1
43428,高森町,43：熊本県,ネパール,特定技能１号,6
43428,高森町,43：熊本県,フィリピン,永住者,7
43428,高森町,43：熊本県,ベトナム,技術・人文知識・国際業務,2
43428,高森町,43：熊本県,ベトナム,特定技能１号,5
43428,高森町,43：熊本県,ベトナム,技能実習１号ロ,11
43428,高森町,43：熊本県,ベトナム,技能実習２号ロ,23
43428,高森町,43：熊本県,ベトナム,技能実習３号ロ,4
43428,高森町,43：熊本県,ミャンマー,技能実習１号ロ,5
43428,高森町,43：熊本県,ミャンマー,技能実習２号ロ,2
43428,高森町,43：熊本県,モルディブ,日本人の配偶者等,1
43428,高森町,43：熊本県,スロベニア,技術・人文知識・国際業務,1
43428,高森町,43：熊本県,フィンランド,芸術,1
43428,高森町,43：熊本県,ロシア,芸術,1
43428,高森町,43：熊本県,カナダ,日本人の配偶者等,1
43428,高森町,43：熊本県,米国,芸術,1
43428,高森町,43：熊本県,米国,技術・人文知識・国際業務,1
43428,高森町,43：熊本県,米国,永住者,1
43428,高森町,43：熊本県,米国,日本人の配偶者等,1
43428,高森町,43：熊本県,ブラジル,芸術,2
43428,高森町,43：熊本県,オーストラリア,芸術,1
43432,西原村,43：熊本県,インド,技能,3
43432,西原村,43：熊本県,インドネシア,特定技能１号,1
43432,西原村,43：熊本県,インドネシア,技能実習１号ロ,5
43432,西原村,43：熊本県,韓国,技術・人文知識・国際業務,1
43432,西原村,43：熊本県,韓国,永住者,1
43432,西原村,43：熊本県,韓国,特別永住者,1
43432,西原村,43：熊本県,カンボジア,特定技能１号,4
43432,西原村,43：熊本県,カンボジア,技能実習１号ロ,2
43432,西原村,43：熊本県,カンボジア,技能実習２号ロ,4
43432,西原村,43：熊本県,カンボジア,特定活動,1
43432,西原村,43：熊本県,シンガポール,技術・人文知識・国際業務,1
43432,西原村,43：熊本県,シンガポール,家族滞在,3
43432,西原村,43：熊本県,スリランカ,特定技能１号,1
43432,西原村,43：熊本県,スリランカ,日本人の配偶者等,1
43432,西原村,43：熊本県,台湾,経営・管理,1
43432,西原村,43：熊本県,台湾,技術・人文知識・国際業務,1
43432,西原村,43：熊本県,中国,技術・人文知識・国際業務,1
43432,西原村,43：熊本県,中国,永住者,2
43432,西原村,43：熊本県,ネパール,技術・人文知識・国際業務,4
43432,西原村,43：熊本県,ネパール,特定技能１号,1
43432,西原村,43：熊本県,ネパール,技能実習１号ロ,4
43432,西原村,43：熊本県,パキスタン,経営・管理,1
43432,西原村,43：熊本県,パキスタン,技術・人文知識・国際業務,2
43432,西原村,43：熊本県,パキスタン,家族滞在,5
43432,西原村,43：熊本県,パキスタン,永住者,1
43432,西原村,43：熊本県,フィリピン,特定技能１号,1
43432,西原村,43：熊本県,フィリピン,技能実習２号ロ,1
43432,西原村,43：熊本県,フィリピン,技能実習３号ロ,2
43432,西原村,43：熊本県,フィリピン,永住者,7
43432,西原村,43：熊本県,ベトナム,技術・人文知識・国際業務,14
43432,西原村,43：熊本県,ベトナム,特定技能１号,70
43432,西原村,43：熊本県,ベトナム,技能実習１号ロ,4
43432,西原村,43：熊本県,ベトナム,技能実習２号ロ,22
43432,西原村,43：熊本県,ベトナム,技能実習３号ロ,3
43432,西原村,43：熊本県,ベトナム,家族滞在,3
43432,西原村,43：熊本県,ベトナム,特定活動,1
43432,西原村,43：熊本県,ミャンマー,特定技能１号,3
43432,西原村,43：熊本県,ミャンマー,技能実習１号ロ,4
43432,西原村,43：熊本県,ミャンマー,技能実習２号ロ,8
43432,西原村,43：熊本県,アイルランド,永住者,1
43432,西原村,43：熊本県,アイルランド,日本人の配偶者等,2
43432,西原村,43：熊本県,オランダ,日本人の配偶者等,1
43432,西原村,43：熊本県,フランス,永住者,1
43432,西原村,43：熊本県,米国,教育,1
43432,西原村,43：熊本県,米国,永住者,1
43433,南阿蘇村,43：熊本県,インド,技能実習１号ロ,1
43433,南阿蘇村,43：熊本県,インドネシア,技術・人文知識・国際業務,1
43433,南阿蘇村,43：熊本県,インドネシア,特定技能１号,8
43433,南阿蘇村,43：熊本県,インドネシア,技能実習２号ロ,4
43433,南阿蘇村,43：熊本県,韓国,特別永住者,2
43433,南阿蘇村,43：熊本県,カンボジア,特定技能１号,5
43433,南阿蘇村,43：熊本県,カンボジア,技能実習１号ロ,6
43433,南阿蘇村,43：熊本県,カンボジア,技能実習２号ロ,7
43433,南阿蘇村,43：熊本県,スリランカ,特定技能１号,4
43433,南阿蘇村,43：熊本県,スリランカ,留学,2
43433,南阿蘇村,43：熊本県,タイ,日本人の配偶者等,2
43433,南阿蘇村,43：熊本県,台湾,特定活動,4
43433,南阿蘇村,43：熊本県,台湾,永住者,1
43433,南阿蘇村,43：熊本県,中国,技術・人文知識・国際業務,1
43433,南阿蘇村,43：熊本県,中国,永住者,2
43433,南阿蘇村,43：熊本県,中国,日本人の配偶者等,1
43433,南阿蘇村,43：熊本県,トルコ,留学,1
43433,南阿蘇村,43：熊本県,ネパール,技術・人文知識・国際業務,29
43433,南阿蘇村,43：熊本県,ネパール,特定技能１号,11
43433,南阿蘇村,43：熊本県,ネパール,留学,1
43433,南阿蘇村,43：熊本県,ネパール,家族滞在,10
43433,南阿蘇村,43：熊本県,バングラデシュ,技術・人文知識・国際業務,2
43433,南阿蘇村,43：熊本県,フィリピン,永住者,6
43433,南阿蘇村,43：熊本県,フィリピン,日本人の配偶者等,1
43433,南阿蘇村,43：熊本県,ベトナム,技術・人文知識・国際業務,4
43433,南阿蘇村,43：熊本県,ベトナム,特定技能１号,2
43433,南阿蘇村,43：熊本県,ベトナム,技能実習１号ロ,2
43433,南阿蘇村,43：熊本県,ベトナム,留学,2
43433,南阿蘇村,43：熊本県,ベトナム,特定活動,3
43433,南阿蘇村,43：熊本県,ミャンマー,技能実習１号ロ,12
43433,南阿蘇村,43：熊本県,ミャンマー,技能実習２号ロ,13
43433,南阿蘇村,43：熊本県,ミャンマー,留学,2
43433,南阿蘇村,43：熊本県,ミャンマー,特定活動,3
43433,南阿蘇村,43：熊本県,モンゴル,留学,1
43433,南阿蘇村,43：熊本県,英国,永住者,3
43433,南阿蘇村,43：熊本県,ドイツ,日本人の配偶者等,2
43433,南阿蘇村,43：熊本県,フランス,永住者,1
43433,南阿蘇村,43：熊本県,ベルギー,日本人の配偶者等,1
43433,南阿蘇村,43：熊本県,タンザニア,日本人の配偶者等,1
43433,南阿蘇村,43：熊本県,南アフリカ共和国,永住者,1
43433,南阿蘇村,43：熊本県,カナダ,日本人の配偶者等,3
43433,南阿蘇村,43：熊本県,米国,永住者,2
43433,南阿蘇村,43：熊本県,米国,日本人の配偶者等,4
43433,南阿蘇村,43：熊本県,オーストラリア,日本人の配偶者等,1
43441,御船町,43：熊本県,インドネシア,特定技能１号,14
43441,御船町,43：熊本県,インドネシア,技能実習１号ロ,21
43441,御船町,43：熊本県,インドネシア,技能実習２号ロ,14
43441,御船町,43：熊本県,インドネシア,永住者,1
43441,御船町,43：熊本県,韓国,永住者,4
43441,御船町,43：熊本県,韓国,日本人の配偶者等,2
43441,御船町,43：熊本県,韓国,特別永住者,5
43441,御船町,43：熊本県,朝鮮,特別永住者,1
43441,御船町,43：熊本県,カンボジア,技能実習１号ロ,6
43441,御船町,43：熊本県,カンボジア,技能実習２号ロ,3
43441,御船町,43：熊本県,タイ,永住者,2
43441,御船町,43：熊本県,台湾,永住者,1
43441,御船町,43：熊本県,中国,技能,1
43441,御船町,43：熊本県,中国,技能実習３号ロ,1
43441,御船町,43：熊本県,中国,留学,3
43441,御船町,43：熊本県,中国,家族滞在,3
43441,御船町,43：熊本県,中国,特定活動,1
43441,御船町,43：熊本県,中国,永住者,9
43441,御船町,43：熊本県,中国,日本人の配偶者等,1
43441,御船町,43：熊本県,ネパール,特定技能１号,1
43441,御船町,43：熊本県,バングラデシュ,特定技能１号,2
43441,御船町,43：熊本県,バングラデシュ,技能実習２号ロ,1
43441,御船町,43：熊本県,フィリピン,教育,1
43441,御船町,43：熊本県,フィリピン,特定技能１号,1
43441,御船町,43：熊本県,フィリピン,永住者,2
43441,御船町,43：熊本県,フィリピン,日本人の配偶者等,2
43441,御船町,43：熊本県,ベトナム,技術・人文知識・国際業務,1
43441,御船町,43：熊本県,ベトナム,特定技能１号,16
43441,御船町,43：熊本県,ベトナム,技能実習１号ロ,16
43441,御船町,43：熊本県,ベトナム,技能実習２号ロ,20
43441,御船町,43：熊本県,ミャンマー,特定技能１号,9
43441,御船町,43：熊本県,ミャンマー,技能実習２号ロ,7
43441,御船町,43：熊本県,米国,宗教,1
43441,御船町,43：熊本県,米国,教育,1
43441,御船町,43：熊本県,米国,永住者,1
43442,嘉島町,43：熊本県,インド,技能,4
43442,嘉島町,43：熊本県,インドネシア,技術・人文知識・国際業務,1
43442,嘉島町,43：熊本県,インドネシア,特定技能１号,53
43442,嘉島町,43：熊本県,インドネシア,技能実習１号ロ,10
43442,嘉島町,43：熊本県,インドネシア,技能実習２号ロ,8
43442,嘉島町,43：熊本県,韓国,永住者,1
43442,嘉島町,43：熊本県,韓国,特別永住者,5
43442,嘉島町,43：熊本県,カンボジア,特定技能１号,1
43442,嘉島町,43：熊本県,カンボジア,技能実習１号ロ,3
43442,嘉島町,43：熊本県,カンボジア,技能実習２号ロ,2
43442,嘉島町,43：熊本県,台湾,技術・人文知識・国際業務,1
43442,嘉島町,43：熊本県,中国,技術・人文知識・国際業務,3
43442,嘉島町,43：熊本県,中国,技能,1
43442,嘉島町,43：熊本県,中国,特定技能１号,2
43442,嘉島町,43：熊本県,中国,技能実習２号ロ,1
43442,嘉島町,43：熊本県,中国,留学,1
43442,嘉島町,43：熊本県,中国,永住者,4
43442,嘉島町,43：熊本県,ネパール,技能,1
43442,嘉島町,43：熊本県,フィリピン,技能実習２号ロ,3
43442,嘉島町,43：熊本県,フィリピン,永住者,1
43442,嘉島町,43：熊本県,フィリピン,日本人の配偶者等,1
43442,嘉島町,43：熊本県,フィリピン,定住者,1
43442,嘉島町,43：熊本県,ベトナム,技術・人文知識・国際業務,2
43442,嘉島町,43：熊本県,ベトナム,特定技能１号,14
43442,嘉島町,43：熊本県,ベトナム,技能実習１号ロ,5
43442,嘉島町,43：熊本県,ベトナム,技能実習２号ロ,6
43442,嘉島町,43：熊本県,ベトナム,技能実習３号ロ,2
43442,嘉島町,43：熊本県,ベトナム,家族滞在,2
43442,嘉島町,43：熊本県,ベトナム,特定活動,2
43442,嘉島町,43：熊本県,ミャンマー,技術・人文知識・国際業務,2
43442,嘉島町,43：熊本県,ミャンマー,特定技能１号,4
43442,嘉島町,43：熊本県,ミャンマー,技能実習１号ロ,4
43442,嘉島町,43：熊本県,ミャンマー,技能実習２号ロ,3
43442,嘉島町,43：熊本県,ミャンマー,技能実習３号ロ,4
43442,嘉島町,43：熊本県,ミャンマー,特定活動,2
43442,嘉島町,43：熊本県,英国,教育,1
43442,嘉島町,43：熊本県,英国,永住者,1
43442,嘉島町,43：熊本県,スウェーデン,永住者,1
43443,益城町,43：熊本県,インドネシア,特定技能１号,1
43443,益城町,43：熊本県,インドネシア,技能実習１号ロ,8
43443,益城町,43：熊本県,インドネシア,技能実習２号ロ,13
43443,益城町,43：熊本県,インドネシア,日本人の配偶者等,1
43443,益城町,43：熊本県,韓国,永住者,2
43443,益城町,43：熊本県,韓国,日本人の配偶者等,1
43443,益城町,43：熊本県,韓国,特別永住者,4
43443,益城町,43：熊本県,朝鮮,特別永住者,1
43443,益城町,43：熊本県,カンボジア,特定技能１号,5
43443,益城町,43：熊本県,カンボジア,技能実習１号ロ,1
43443,益城町,43：熊本県,カンボジア,技能実習２号ロ,5
43443,益城町,43：熊本県,タイ,技術・人文知識・国際業務,1
43443,益城町,43：熊本県,タイ,特定技能１号,3
43443,益城町,43：熊本県,タイ,技能実習２号ロ,1
43443,益城町,43：熊本県,タイ,技能実習３号ロ,1
43443,益城町,43：熊本県,タイ,日本人の配偶者等,1
43443,益城町,43：熊本県,台湾,技術・人文知識・国際業務,1
43443,益城町,43：熊本県,台湾,家族滞在,1
43443,益城町,43：熊本県,中国,永住者,13
43443,益城町,43：熊本県,中国,日本人の配偶者等,2
43443,益城町,43：熊本県,中国,永住者の配偶者等,2
43443,益城町,43：熊本県,中国,定住者,3
43443,益城町,43：熊本県,ネパール,特定技能１号,8
43443,益城町,43：熊本県,ネパール,日本人の配偶者等,1
43443,益城町,43：熊本県,フィリピン,特定技能１号,13
43443,益城町,43：熊本県,フィリピン,技能実習１号ロ,8
43443,益城町,43：熊本県,フィリピン,技能実習２号ロ,4
43443,益城町,43：熊本県,フィリピン,技能実習３号ロ,4
43443,益城町,43：熊本県,フィリピン,永住者,6
43443,益城町,43：熊本県,フィリピン,日本人の配偶者等,1
43443,益城町,43：熊本県,ベトナム,技術・人文知識・国際業務,3
43443,益城町,43：熊本県,ベトナム,特定技能１号,23
43443,益城町,43：熊本県,ベトナム,技能実習１号ロ,14
43443,益城町,43：熊本県,ベトナム,技能実習２号ロ,13
43443,益城町,43：熊本県,ベトナム,技能実習３号ロ,1
43443,益城町,43：熊本県,ベトナム,特定活動,3
43443,益城町,43：熊本県,ミャンマー,特定技能１号,9
43443,益城町,43：熊本県,ミャンマー,技能実習１号ロ,3
43443,益城町,43：熊本県,ミャンマー,技能実習２号ロ,16
43443,益城町,43：熊本県,ミャンマー,特定活動,2
43443,益城町,43：熊本県,英国,永住者,1
43443,益城町,43：熊本県,スペイン,日本人の配偶者等,1
43443,益城町,43：熊本県,ロシア,永住者,1
43443,益城町,43：熊本県,米国,教育,3
43443,益城町,43：熊本県,米国,家族滞在,1
43443,益城町,43：熊本県,メキシコ,日本人の配偶者等,1
43443,益城町,43：熊本県,メキシコ,定住者,1
43443,益城町,43：熊本県,ブラジル,永住者,2
