国籍・地域,在留資格,年齢,性別,都道府県,在留外国人数
ネパール,21：特定技能１号,32歳,1:男,43：熊本県,1
ネパール,24：技能実習１号ロ,32歳,1:男,43：熊本県,1
ネパール,31：留学,32歳,1:男,43：熊本県,3
ネパール,33：家族滞在,32歳,1:男,43：熊本県,4
ネパール,36：日本人の配偶者等,32歳,1:男,43：熊本県,2
ネパール,16：技術・人文知識・国際業務,33歳,1:男,43：熊本県,11
ネパール,20：技能,33歳,1:男,43：熊本県,3
ネパール,33：家族滞在,33歳,1:男,43：熊本県,6
ネパール,16：技術・人文知識・国際業務,34歳,1:男,43：熊本県,9
ネパール,21：特定技能１号,34歳,1:男,43：熊本県,2
ネパール,33：家族滞在,34歳,1:男,43：熊本県,3
ネパール,36：日本人の配偶者等,34歳,1:男,43：熊本県,1
ネパール,03：教授,35歳,1:男,43：熊本県,1
ネパール,11：経営・管理,35歳,1:男,43：熊本県,1
ネパール,16：技術・人文知識・国際業務,35歳,1:男,43：熊本県,5
ネパール,20：技能,35歳,1:男,43：熊本県,4
ネパール,21：特定技能１号,35歳,1:男,43：熊本県,3
ネパール,24：技能実習１号ロ,35歳,1:男,43：熊本県,1
ネパール,04：芸術,36歳,1:男,43：熊本県,1
ネパール,16：技術・人文知識・国際業務,36歳,1:男,43：熊本県,2
ネパール,20：技能,36歳,1:男,43：熊本県,4
ネパール,21：特定技能１号,36歳,1:男,43：熊本県,1
ネパール,24：技能実習１号ロ,36歳,1:男,43：熊本県,1
ネパール,28：技能実習３号ロ,36歳,1:男,43：熊本県,1
ネパール,11：経営・管理,37歳,1:男,43：熊本県,1
ネパール,16：技術・人文知識・国際業務,37歳,1:男,43：熊本県,2
ネパール,20：技能,37歳,1:男,43：熊本県,4
ネパール,21：特定技能１号,37歳,1:男,43：熊本県,3
ネパール,24：技能実習１号ロ,37歳,1:男,43：熊本県,1
ネパール,16：技術・人文知識・国際業務,38歳,1:男,43：熊本県,1
ネパール,20：技能,38歳,1:男,43：熊本県,2
ネパール,21：特定技能１号,38歳,1:男,43：熊本県,1
ネパール,24：技能実習１号ロ,38歳,1:男,43：熊本県,1
ネパール,33：家族滞在,38歳,1:男,43：熊本県,1
ネパール,04：芸術,39歳,1:男,43：熊本県,1
ネパール,16：技術・人文知識・国際業務,39歳,1:男,43：熊本県,1
ネパール,20：技能,39歳,1:男,43：熊本県,2
ネパール,21：特定技能１号,39歳,1:男,43：熊本県,2
ネパール,35：永住者,39歳,1:男,43：熊本県,1
ネパール,16：技術・人文知識・国際業務,40歳,1:男,43：熊本県,1
ネパール,20：技能,40歳,1:男,43：熊本県,4
ネパール,33：家族滞在,40歳,1:男,43：熊本県,1
ネパール,35：永住者,40歳,1:男,43：熊本県,1
ネパール,11：経営・管理,41歳,1:男,43：熊本県,1
ネパール,20：技能,41歳,1:男,43：熊本県,1
ネパール,33：家族滞在,41歳,1:男,43：熊本県,1
ネパール,35：永住者,41歳,1:男,43：熊本県,1
ネパール,04：芸術,42歳,1:男,43：熊本県,1
ネパール,20：技能,42歳,1:男,43：熊本県,2
ネパール,33：家族滞在,42歳,1:男,43：熊本県,1
ネパール,04：芸術,43歳,1:男,43：熊本県,1
ネパール,33：家族滞在,43歳,1:男,43：熊本県,1
ネパール,11：経営・管理,44歳,1:男,43：熊本県,1
ネパール,20：技能,44歳,1:男,43：熊本県,1
ネパール,04：芸術,45歳,1:男,43：熊本県,1
ネパール,20：技能,45歳,1:男,43：熊本県,2
ネパール,20：技能,46歳,1:男,43：熊本県,1
ネパール,20：技能,48歳,1:男,43：熊本県,1
ネパール,35：永住者,48歳,1:男,43：熊本県,1
ネパール,35：永住者,50歳,1:男,43：熊本県,2
ネパール,04：芸術,52歳,1:男,43：熊本県,1
ネパール,35：永住者,53歳,1:男,43：熊本県,1
ネパール,34：特定活動,78歳,1:男,43：熊本県,1
ネパール,33：家族滞在,00歳,2:女,43：熊本県,6
ネパール,33：家族滞在,01歳,2:女,43：熊本県,7
ネパール,33：家族滞在,02歳,2:女,43：熊本県,1
ネパール,35：永住者,02歳,2:女,43：熊本県,1
ネパール,33：家族滞在,04歳,2:女,43：熊本県,1
ネパール,33：家族滞在,05歳,2:女,43：熊本県,3
ネパール,33：家族滞在,06歳,2:女,43：熊本県,1
ネパール,33：家族滞在,08歳,2:女,43：熊本県,1
ネパール,33：家族滞在,10歳,2:女,43：熊本県,1
ネパール,33：家族滞在,12歳,2:女,43：熊本県,1
ネパール,33：家族滞在,13歳,2:女,43：熊本県,1
ネパール,38：定住者,16歳,2:女,43：熊本県,1
ネパール,35：永住者,17歳,2:女,43：熊本県,1
ネパール,31：留学,18歳,2:女,43：熊本県,2
ネパール,21：特定技能１号,19歳,2:女,43：熊本県,1
ネパール,31：留学,19歳,2:女,43：熊本県,14
ネパール,33：家族滞在,19歳,2:女,43：熊本県,1
ネパール,21：特定技能１号,20歳,2:女,43：熊本県,1
ネパール,31：留学,20歳,2:女,43：熊本県,21
ネパール,33：家族滞在,20歳,2:女,43：熊本県,2
ネパール,21：特定技能１号,21歳,2:女,43：熊本県,3
ネパール,24：技能実習１号ロ,21歳,2:女,43：熊本県,1
ネパール,31：留学,21歳,2:女,43：熊本県,27
ネパール,33：家族滞在,21歳,2:女,43：熊本県,3
ネパール,16：技術・人文知識・国際業務,22歳,2:女,43：熊本県,2
ネパール,21：特定技能１号,22歳,2:女,43：熊本県,4
ネパール,24：技能実習１号ロ,22歳,2:女,43：熊本県,1
ネパール,31：留学,22歳,2:女,43：熊本県,26
ネパール,33：家族滞在,22歳,2:女,43：熊本県,6
ネパール,16：技術・人文知識・国際業務,23歳,2:女,43：熊本県,10
ネパール,18：介護,23歳,2:女,43：熊本県,1
ネパール,21：特定技能１号,23歳,2:女,43：熊本県,4
ネパール,31：留学,23歳,2:女,43：熊本県,24
ネパール,33：家族滞在,23歳,2:女,43：熊本県,7
ネパール,34：特定活動,23歳,2:女,43：熊本県,1
ネパール,36：日本人の配偶者等,23歳,2:女,43：熊本県,1
ネパール,16：技術・人文知識・国際業務,24歳,2:女,43：熊本県,17
ネパール,21：特定技能１号,24歳,2:女,43：熊本県,7
ネパール,31：留学,24歳,2:女,43：熊本県,17
ネパール,33：家族滞在,24歳,2:女,43：熊本県,6
ネパール,16：技術・人文知識・国際業務,25歳,2:女,43：熊本県,18
ネパール,18：介護,25歳,2:女,43：熊本県,1
ネパール,21：特定技能１号,25歳,2:女,43：熊本県,7
ネパール,24：技能実習１号ロ,25歳,2:女,43：熊本県,1
ネパール,31：留学,25歳,2:女,43：熊本県,12
ネパール,33：家族滞在,25歳,2:女,43：熊本県,15
ネパール,16：技術・人文知識・国際業務,26歳,2:女,43：熊本県,22
ネパール,18：介護,26歳,2:女,43：熊本県,2
ネパール,21：特定技能１号,26歳,2:女,43：熊本県,7
ネパール,24：技能実習１号ロ,26歳,2:女,43：熊本県,1
ネパール,31：留学,26歳,2:女,43：熊本県,9
ネパール,33：家族滞在,26歳,2:女,43：熊本県,20
ネパール,16：技術・人文知識・国際業務,27歳,2:女,43：熊本県,21
ネパール,18：介護,27歳,2:女,43：熊本県,1
ネパール,21：特定技能１号,27歳,2:女,43：熊本県,6
ネパール,31：留学,27歳,2:女,43：熊本県,1
ネパール,33：家族滞在,27歳,2:女,43：熊本県,8
ネパール,34：特定活動,27歳,2:女,43：熊本県,1
ネパール,16：技術・人文知識・国際業務,28歳,2:女,43：熊本県,13
ネパール,21：特定技能１号,28歳,2:女,43：熊本県,3
ネパール,24：技能実習１号ロ,28歳,2:女,43：熊本県,1
ネパール,31：留学,28歳,2:女,43：熊本県,2
ネパール,33：家族滞在,28歳,2:女,43：熊本県,11
ネパール,16：技術・人文知識・国際業務,29歳,2:女,43：熊本県,2
ネパール,18：介護,29歳,2:女,43：熊本県,1
ネパール,21：特定技能１号,29歳,2:女,43：熊本県,4
ネパール,24：技能実習１号ロ,29歳,2:女,43：熊本県,1
ネパール,31：留学,29歳,2:女,43：熊本県,2
ネパール,33：家族滞在,29歳,2:女,43：熊本県,9
ネパール,34：特定活動,29歳,2:女,43：熊本県,1
ネパール,16：技術・人文知識・国際業務,30歳,2:女,43：熊本県,11
ネパール,18：介護,30歳,2:女,43：熊本県,2
ネパール,21：特定技能１号,30歳,2:女,43：熊本県,3
ネパール,31：留学,30歳,2:女,43：熊本県,1
ネパール,33：家族滞在,30歳,2:女,43：熊本県,10
ネパール,16：技術・人文知識・国際業務,31歳,2:女,43：熊本県,9
ネパール,18：介護,31歳,2:女,43：熊本県,2
ネパール,21：特定技能１号,31歳,2:女,43：熊本県,5
ネパール,33：家族滞在,31歳,2:女,43：熊本県,4
ネパール,16：技術・人文知識・国際業務,32歳,2:女,43：熊本県,8
ネパール,18：介護,32歳,2:女,43：熊本県,1
ネパール,21：特定技能１号,32歳,2:女,43：熊本県,2
ネパール,24：技能実習１号ロ,32歳,2:女,43：熊本県,1
ネパール,33：家族滞在,32歳,2:女,43：熊本県,6
ネパール,16：技術・人文知識・国際業務,33歳,2:女,43：熊本県,3
ネパール,21：特定技能１号,33歳,2:女,43：熊本県,3
ネパール,33：家族滞在,33歳,2:女,43：熊本県,1
ネパール,34：特定活動,33歳,2:女,43：熊本県,1
ネパール,36：日本人の配偶者等,33歳,2:女,43：熊本県,1
ネパール,16：技術・人文知識・国際業務,34歳,2:女,43：熊本県,3
ネパール,33：家族滞在,34歳,2:女,43：熊本県,4
ネパール,35：永住者,34歳,2:女,43：熊本県,1
ネパール,16：技術・人文知識・国際業務,35歳,2:女,43：熊本県,2
ネパール,21：特定技能１号,35歳,2:女,43：熊本県,1
ネパール,24：技能実習１号ロ,35歳,2:女,43：熊本県,1
ネパール,33：家族滞在,35歳,2:女,43：熊本県,1
ネパール,35：永住者,35歳,2:女,43：熊本県,1
ネパール,21：特定技能１号,36歳,2:女,43：熊本県,2
ネパール,33：家族滞在,36歳,2:女,43：熊本県,3
ネパール,16：技術・人文知識・国際業務,37歳,2:女,43：熊本県,2
ネパール,35：永住者,38歳,2:女,43：熊本県,1
ネパール,16：技術・人文知識・国際業務,39歳,2:女,43：熊本県,1
ネパール,21：特定技能１号,39歳,2:女,43：熊本県,1
ネパール,33：家族滞在,39歳,2:女,43：熊本県,1
ネパール,35：永住者,39歳,2:女,43：熊本県,1
ネパール,21：特定技能１号,40歳,2:女,43：熊本県,2
ネパール,33：家族滞在,40歳,2:女,43：熊本県,1
ネパール,35：永住者,42歳,2:女,43：熊本県,1
ネパール,35：永住者,45歳,2:女,43：熊本県,1
ネパール,33：家族滞在,57歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,01歳,1:男,43：熊本県,1
パキスタン,33：家族滞在,02歳,1:男,43：熊本県,2
パキスタン,35：永住者,03歳,1:男,43：熊本県,1
パキスタン,33：家族滞在,04歳,1:男,43：熊本県,3
パキスタン,35：永住者,05歳,1:男,43：熊本県,1
パキスタン,33：家族滞在,08歳,1:男,43：熊本県,1
パキスタン,35：永住者,08歳,1:男,43：熊本県,1
パキスタン,35：永住者,09歳,1:男,43：熊本県,1
パキスタン,37：永住者の配偶者等,11歳,1:男,43：熊本県,1
パキスタン,33：家族滞在,12歳,1:男,43：熊本県,1
パキスタン,33：家族滞在,13歳,1:男,43：熊本県,1
パキスタン,33：家族滞在,14歳,1:男,43：熊本県,1
パキスタン,33：家族滞在,15歳,1:男,43：熊本県,2
パキスタン,33：家族滞在,16歳,1:男,43：熊本県,1
パキスタン,35：永住者,16歳,1:男,43：熊本県,1
パキスタン,38：定住者,17歳,1:男,43：熊本県,1
パキスタン,31：留学,18歳,1:男,43：熊本県,1
パキスタン,35：永住者,18歳,1:男,43：熊本県,1
パキスタン,31：留学,19歳,1:男,43：熊本県,1
パキスタン,33：家族滞在,19歳,1:男,43：熊本県,1
パキスタン,38：定住者,19歳,1:男,43：熊本県,1
パキスタン,31：留学,20歳,1:男,43：熊本県,1
パキスタン,33：家族滞在,20歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,21歳,1:男,43：熊本県,1
パキスタン,31：留学,22歳,1:男,43：熊本県,1
パキスタン,33：家族滞在,22歳,1:男,43：熊本県,1
パキスタン,38：定住者,24歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,25歳,1:男,43：熊本県,2
パキスタン,31：留学,26歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,27歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,27歳,1:男,43：熊本県,1
パキスタン,36：日本人の配偶者等,27歳,1:男,43：熊本県,1
パキスタン,38：定住者,27歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,28歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,28歳,1:男,43：熊本県,2
パキスタン,36：日本人の配偶者等,28歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,29歳,1:男,43：熊本県,2
パキスタン,35：永住者,29歳,1:男,43：熊本県,1
パキスタン,36：日本人の配偶者等,29歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,30歳,1:男,43：熊本県,5
パキスタン,36：日本人の配偶者等,30歳,1:男,43：熊本県,1
パキスタン,03：教授,31歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,31歳,1:男,43：熊本県,1
パキスタン,35：永住者,31歳,1:男,43：熊本県,1
パキスタン,36：日本人の配偶者等,31歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,32歳,1:男,43：熊本県,2
パキスタン,16：技術・人文知識・国際業務,32歳,1:男,43：熊本県,2
パキスタン,16：技術・人文知識・国際業務,33歳,1:男,43：熊本県,3
パキスタン,36：日本人の配偶者等,34歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,35歳,1:男,43：熊本県,1
パキスタン,05：宗教,36歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,36歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,36歳,1:男,43：熊本県,1
パキスタン,36：日本人の配偶者等,36歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,37歳,1:男,43：熊本県,1
パキスタン,36：日本人の配偶者等,37歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,38歳,1:男,43：熊本県,4
パキスタン,11：経営・管理,39歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,40歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,40歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,41歳,1:男,43：熊本県,1
パキスタン,35：永住者,42歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,43歳,1:男,43：熊本県,2
パキスタン,16：技術・人文知識・国際業務,44歳,1:男,43：熊本県,1
パキスタン,20：技能,44歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,45歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,46歳,1:男,43：熊本県,2
パキスタン,20：技能,48歳,1:男,43：熊本県,2
パキスタン,35：永住者,49歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,50歳,1:男,43：熊本県,2
パキスタン,16：技術・人文知識・国際業務,50歳,1:男,43：熊本県,1
パキスタン,35：永住者,50歳,1:男,43：熊本県,1
パキスタン,20：技能,51歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,52歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,53歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,53歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,54歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,55歳,1:男,43：熊本県,1
パキスタン,35：永住者,55歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,56歳,1:男,43：熊本県,1
パキスタン,16：技術・人文知識・国際業務,58歳,1:男,43：熊本県,1
パキスタン,35：永住者,58歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,59歳,1:男,43：熊本県,1
パキスタン,11：経営・管理,60歳,1:男,43：熊本県,1
パキスタン,35：永住者,60歳,1:男,43：熊本県,1
パキスタン,35：永住者,64歳,1:男,43：熊本県,1
パキスタン,33：家族滞在,00歳,2:女,43：熊本県,3
パキスタン,37：永住者の配偶者等,01歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,02歳,2:女,43：熊本県,2
パキスタン,33：家族滞在,04歳,2:女,43：熊本県,2
パキスタン,33：家族滞在,05歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,06歳,2:女,43：熊本県,3
パキスタン,33：家族滞在,07歳,2:女,43：熊本県,2
パキスタン,33：家族滞在,08歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,09歳,2:女,43：熊本県,2
パキスタン,35：永住者,09歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,10歳,2:女,43：熊本県,2
パキスタン,35：永住者,12歳,2:女,43：熊本県,1
パキスタン,35：永住者,14歳,2:女,43：熊本県,2
パキスタン,35：永住者,15歳,2:女,43：熊本県,1
パキスタン,35：永住者,16歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,19歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,21歳,2:女,43：熊本県,1
パキスタン,38：定住者,21歳,2:女,43：熊本県,1
パキスタン,31：留学,25歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,25歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,26歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,27歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,28歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,30歳,2:女,43：熊本県,1
パキスタン,35：永住者,31歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,33歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,34歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,35歳,2:女,43：熊本県,2
パキスタン,33：家族滞在,38歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,40歳,2:女,43：熊本県,1
パキスタン,35：永住者,40歳,2:女,43：熊本県,1
パキスタン,37：永住者の配偶者等,44歳,2:女,43：熊本県,1
パキスタン,33：家族滞在,47歳,2:女,43：熊本県,1
パキスタン,35：永住者,48歳,2:女,43：熊本県,1
パキスタン,35：永住者,50歳,2:女,43：熊本県,1
パキスタン,37：永住者の配偶者等,53歳,2:女,43：熊本県,1
バングラデシュ,33：家族滞在,00歳,1:男,43：熊本県,1
バングラデシュ,33：家族滞在,02歳,1:男,43：熊本県,1
バングラデシュ,35：永住者,03歳,1:男,43：熊本県,1
バングラデシュ,33：家族滞在,04歳,1:男,43：熊本県,2
バングラデシュ,24：技能実習１号ロ,20歳,1:男,43：熊本県,1
バングラデシュ,24：技能実習１号ロ,21歳,1:男,43：熊本県,1
バングラデシュ,31：留学,21歳,1:男,43：熊本県,1
バングラデシュ,24：技能実習１号ロ,22歳,1:男,43：熊本県,2
バングラデシュ,16：技術・人文知識・国際業務,23歳,1:男,43：熊本県,1
バングラデシュ,24：技能実習１号ロ,23歳,1:男,43：熊本県,3
バングラデシュ,31：留学,23歳,1:男,43：熊本県,1
バングラデシュ,28：技能実習３号ロ,24歳,1:男,43：熊本県,1
バングラデシュ,16：技術・人文知識・国際業務,25歳,1:男,43：熊本県,1
バングラデシュ,24：技能実習１号ロ,25歳,1:男,43：熊本県,1
バングラデシュ,26：技能実習２号ロ,25歳,1:男,43：熊本県,1
バングラデシュ,16：技術・人文知識・国際業務,26歳,1:男,43：熊本県,1
バングラデシュ,18：介護,26歳,1:男,43：熊本県,1
バングラデシュ,24：技能実習１号ロ,26歳,1:男,43：熊本県,4
バングラデシュ,26：技能実習２号ロ,26歳,1:男,43：熊本県,1
バングラデシュ,16：技術・人文知識・国際業務,27歳,1:男,43：熊本県,4
バングラデシュ,21：特定技能１号,27歳,1:男,43：熊本県,1
バングラデシュ,24：技能実習１号ロ,27歳,1:男,43：熊本県,2
バングラデシュ,16：技術・人文知識・国際業務,28歳,1:男,43：熊本県,2
バングラデシュ,24：技能実習１号ロ,28歳,1:男,43：熊本県,2
バングラデシュ,26：技能実習２号ロ,28歳,1:男,43：熊本県,2
バングラデシュ,21：特定技能１号,29歳,1:男,43：熊本県,2
バングラデシュ,26：技能実習２号ロ,29歳,1:男,43：熊本県,2
バングラデシュ,31：留学,29歳,1:男,43：熊本県,2
バングラデシュ,16：技術・人文知識・国際業務,30歳,1:男,43：熊本県,2
バングラデシュ,31：留学,30歳,1:男,43：熊本県,1
バングラデシュ,03：教授,31歳,1:男,43：熊本県,1
バングラデシュ,16：技術・人文知識・国際業務,31歳,1:男,43：熊本県,2
バングラデシュ,24：技能実習１号ロ,31歳,1:男,43：熊本県,1
バングラデシュ,26：技能実習２号ロ,31歳,1:男,43：熊本県,1
バングラデシュ,31：留学,32歳,1:男,43：熊本県,1
バングラデシュ,33：家族滞在,32歳,1:男,43：熊本県,1
バングラデシュ,31：留学,33歳,1:男,43：熊本県,1
バングラデシュ,35：永住者,33歳,1:男,43：熊本県,1
バングラデシュ,16：技術・人文知識・国際業務,34歳,1:男,43：熊本県,1
バングラデシュ,31：留学,34歳,1:男,43：熊本県,1
バングラデシュ,31：留学,35歳,1:男,43：熊本県,3
バングラデシュ,35：永住者,35歳,1:男,43：熊本県,1
バングラデシュ,31：留学,36歳,1:男,43：熊本県,2
バングラデシュ,16：技術・人文知識・国際業務,38歳,1:男,43：熊本県,1
バングラデシュ,03：教授,39歳,1:男,43：熊本県,1
バングラデシュ,33：家族滞在,39歳,1:男,43：熊本県,1
バングラデシュ,33：家族滞在,02歳,2:女,43：熊本県,2
バングラデシュ,38：定住者,02歳,2:女,43：熊本県,1
バングラデシュ,33：家族滞在,03歳,2:女,43：熊本県,2
バングラデシュ,33：家族滞在,05歳,2:女,43：熊本県,1
バングラデシュ,35：永住者,05歳,2:女,43：熊本県,1
バングラデシュ,33：家族滞在,06歳,2:女,43：熊本県,1
バングラデシュ,33：家族滞在,07歳,2:女,43：熊本県,1
バングラデシュ,33：家族滞在,19歳,2:女,43：熊本県,2
バングラデシュ,33：家族滞在,21歳,2:女,43：熊本県,3
バングラデシュ,33：家族滞在,24歳,2:女,43：熊本県,1
バングラデシュ,33：家族滞在,25歳,2:女,43：熊本県,1
バングラデシュ,35：永住者,25歳,2:女,43：熊本県,1
バングラデシュ,33：家族滞在,27歳,2:女,43：熊本県,1
バングラデシュ,31：留学,28歳,2:女,43：熊本県,2
バングラデシュ,16：技術・人文知識・国際業務,29歳,2:女,43：熊本県,1
バングラデシュ,31：留学,29歳,2:女,43：熊本県,1
バングラデシュ,31：留学,30歳,2:女,43：熊本県,2
バングラデシュ,33：家族滞在,33歳,2:女,43：熊本県,1
バングラデシュ,07：高度専門職１号イ,34歳,2:女,43：熊本県,1
バングラデシュ,31：留学,34歳,2:女,43：熊本県,1
バングラデシュ,33：家族滞在,35歳,2:女,43：熊本県,1
バングラデシュ,03：教授,36歳,2:女,43：熊本県,1
バングラデシュ,14：研究,38歳,2:女,43：熊本県,1
バングラデシュ,16：技術・人文知識・国際業務,38歳,2:女,43：熊本県,1
バングラデシュ,31：留学,41歳,2:女,43：熊本県,1
フィリピン,33：家族滞在,00歳,1:男,43：熊本県,1
フィリピン,35：永住者,00歳,1:男,43：熊本県,1
フィリピン,37：永住者の配偶者等,00歳,1:男,43：熊本県,1
フィリピン,38：定住者,00歳,1:男,43：熊本県,1
フィリピン,33：家族滞在,01歳,1:男,43：熊本県,1
フィリピン,34：特定活動,01歳,1:男,43：熊本県,1
フィリピン,35：永住者,01歳,1:男,43：熊本県,1
フィリピン,37：永住者の配偶者等,01歳,1:男,43：熊本県,1
フィリピン,38：定住者,01歳,1:男,43：熊本県,3
フィリピン,33：家族滞在,04歳,1:男,43：熊本県,1
フィリピン,37：永住者の配偶者等,04歳,1:男,43：熊本県,2
フィリピン,38：定住者,04歳,1:男,43：熊本県,1
フィリピン,38：定住者,06歳,1:男,43：熊本県,2
フィリピン,33：家族滞在,07歳,1:男,43：熊本県,1
フィリピン,38：定住者,08歳,1:男,43：熊本県,1
フィリピン,38：定住者,10歳,1:男,43：熊本県,3
フィリピン,38：定住者,11歳,1:男,43：熊本県,3
フィリピン,33：家族滞在,12歳,1:男,43：熊本県,1
フィリピン,38：定住者,12歳,1:男,43：熊本県,1
フィリピン,33：家族滞在,13歳,1:男,43：熊本県,1
フィリピン,36：日本人の配偶者等,13歳,1:男,43：熊本県,1
フィリピン,38：定住者,13歳,1:男,43：熊本県,5
フィリピン,35：永住者,15歳,1:男,43：熊本県,2
フィリピン,38：定住者,15歳,1:男,43：熊本県,2
フィリピン,36：日本人の配偶者等,16歳,1:男,43：熊本県,1
フィリピン,35：永住者,17歳,1:男,43：熊本県,1
フィリピン,38：定住者,17歳,1:男,43：熊本県,2
フィリピン,36：日本人の配偶者等,18歳,1:男,43：熊本県,1
フィリピン,31：留学,19歳,1:男,43：熊本県,1
フィリピン,35：永住者,19歳,1:男,43：熊本県,1
フィリピン,38：定住者,19歳,1:男,43：熊本県,2
フィリピン,38：定住者,20歳,1:男,43：熊本県,3
フィリピン,24：技能実習１号ロ,21歳,1:男,43：熊本県,2
フィリピン,26：技能実習２号ロ,21歳,1:男,43：熊本県,1
フィリピン,38：定住者,21歳,1:男,43：熊本県,1
フィリピン,21：特定技能１号,22歳,1:男,43：熊本県,1
フィリピン,24：技能実習１号ロ,22歳,1:男,43：熊本県,2
フィリピン,26：技能実習２号ロ,22歳,1:男,43：熊本県,1
フィリピン,35：永住者,22歳,1:男,43：熊本県,3
フィリピン,38：定住者,22歳,1:男,43：熊本県,1
フィリピン,21：特定技能１号,23歳,1:男,43：熊本県,4
フィリピン,24：技能実習１号ロ,23歳,1:男,43：熊本県,4
フィリピン,26：技能実習２号ロ,23歳,1:男,43：熊本県,3
フィリピン,32：研修,23歳,1:男,43：熊本県,1
フィリピン,34：特定活動,23歳,1:男,43：熊本県,1
フィリピン,38：定住者,23歳,1:男,43：熊本県,3
フィリピン,21：特定技能１号,24歳,1:男,43：熊本県,2
フィリピン,24：技能実習１号ロ,24歳,1:男,43：熊本県,8
フィリピン,26：技能実習２号ロ,24歳,1:男,43：熊本県,7
フィリピン,34：特定活動,24歳,1:男,43：熊本県,1
フィリピン,35：永住者,24歳,1:男,43：熊本県,2
フィリピン,38：定住者,24歳,1:男,43：熊本県,1
フィリピン,16：技術・人文知識・国際業務,25歳,1:男,43：熊本県,1
フィリピン,21：特定技能１号,25歳,1:男,43：熊本県,8
フィリピン,24：技能実習１号ロ,25歳,1:男,43：熊本県,11
フィリピン,25：技能実習２号イ,25歳,1:男,43：熊本県,1
フィリピン,26：技能実習２号ロ,25歳,1:男,43：熊本県,6
フィリピン,28：技能実習３号ロ,25歳,1:男,43：熊本県,1
フィリピン,36：日本人の配偶者等,25歳,1:男,43：熊本県,1
フィリピン,38：定住者,25歳,1:男,43：熊本県,2
フィリピン,15：教育,26歳,1:男,43：熊本県,2
フィリピン,16：技術・人文知識・国際業務,26歳,1:男,43：熊本県,5
フィリピン,21：特定技能１号,26歳,1:男,43：熊本県,15
フィリピン,24：技能実習１号ロ,26歳,1:男,43：熊本県,16
フィリピン,26：技能実習２号ロ,26歳,1:男,43：熊本県,11
フィリピン,28：技能実習３号ロ,26歳,1:男,43：熊本県,1
フィリピン,31：留学,26歳,1:男,43：熊本県,1
フィリピン,34：特定活動,26歳,1:男,43：熊本県,1
フィリピン,35：永住者,26歳,1:男,43：熊本県,2
フィリピン,38：定住者,26歳,1:男,43：熊本県,3
フィリピン,16：技術・人文知識・国際業務,27歳,1:男,43：熊本県,2
フィリピン,21：特定技能１号,27歳,1:男,43：熊本県,16
フィリピン,24：技能実習１号ロ,27歳,1:男,43：熊本県,10
フィリピン,26：技能実習２号ロ,27歳,1:男,43：熊本県,13
