都道府県,市区町村,国籍・地域,在留資格,年齢（５歳階級）,性別,在留外国人数
43：熊本県,熊本市東区,台湾,15：教育,07_30～34歳,1:男,1 
43：熊本県,熊本市東区,台湾,16：技術・人文知識・国際業務,05_20～24歳,1:男,2 
43：熊本県,熊本市東区,台湾,16：技術・人文知識・国際業務,06_25～29歳,1:男,6 
43：熊本県,熊本市東区,台湾,16：技術・人文知識・国際業務,06_25～29歳,2:女,4 
43：熊本県,熊本市東区,台湾,16：技術・人文知識・国際業務,07_30～34歳,1:男,8 
43：熊本県,熊本市東区,台湾,16：技術・人文知識・国際業務,07_30～34歳,2:女,4 
43：熊本県,熊本市東区,台湾,16：技術・人文知識・国際業務,08_35～39歳,1:男,4 
43：熊本県,熊本市東区,台湾,16：技術・人文知識・国際業務,08_35～39歳,2:女,3 
43：熊本県,熊本市東区,台湾,16：技術・人文知識・国際業務,09_40～44歳,1:男,6 
43：熊本県,熊本市東区,台湾,16：技術・人文知識・国際業務,09_40～44歳,2:女,2 
43：熊本県,熊本市東区,台湾,16：技術・人文知識・国際業務,10_45～49歳,1:男,6 
43：熊本県,熊本市東区,台湾,16：技術・人文知識・国際業務,10_45～49歳,2:女,1 
43：熊本県,熊本市東区,台湾,16：技術・人文知識・国際業務,11_50～54歳,1:男,1 
43：熊本県,熊本市東区,台湾,16：技術・人文知識・国際業務,11_50～54歳,2:女,1 
43：熊本県,熊本市東区,台湾,17：企業内転勤,06_25～29歳,1:男,3 
43：熊本県,熊本市東区,台湾,17：企業内転勤,06_25～29歳,2:女,1 
43：熊本県,熊本市東区,台湾,17：企業内転勤,07_30～34歳,1:男,1 
43：熊本県,熊本市東区,台湾,17：企業内転勤,07_30～34歳,2:女,2 
43：熊本県,熊本市東区,台湾,17：企業内転勤,08_35～39歳,1:男,3 
43：熊本県,熊本市東区,台湾,17：企業内転勤,08_35～39歳,2:女,1 
43：熊本県,熊本市東区,台湾,17：企業内転勤,09_40～44歳,1:男,3 
43：熊本県,熊本市東区,台湾,17：企業内転勤,09_40～44歳,2:女,4 
43：熊本県,熊本市東区,台湾,17：企業内転勤,10_45～49歳,1:男,2 
43：熊本県,熊本市東区,台湾,17：企業内転勤,10_45～49歳,2:女,1 
43：熊本県,熊本市東区,台湾,17：企業内転勤,11_50～54歳,1:男,1 
43：熊本県,熊本市東区,台湾,17：企業内転勤,11_50～54歳,2:女,1 
43：熊本県,熊本市東区,台湾,31：留学,05_20～24歳,1:男,1 
43：熊本県,熊本市東区,台湾,33：家族滞在,01_０～４歳,1:男,2 
43：熊本県,熊本市東区,台湾,33：家族滞在,01_０～４歳,2:女,2 
43：熊本県,熊本市東区,台湾,33：家族滞在,02_５～９歳,1:男,9 
43：熊本県,熊本市東区,台湾,33：家族滞在,02_５～９歳,2:女,8 
43：熊本県,熊本市東区,台湾,33：家族滞在,03_10～14歳,1:男,12 
43：熊本県,熊本市東区,台湾,33：家族滞在,03_10～14歳,2:女,6 
43：熊本県,熊本市東区,台湾,33：家族滞在,04_15～19歳,1:男,2 
43：熊本県,熊本市東区,台湾,33：家族滞在,04_15～19歳,2:女,6 
43：熊本県,熊本市東区,台湾,33：家族滞在,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,台湾,33：家族滞在,06_25～29歳,2:女,3 
43：熊本県,熊本市東区,台湾,33：家族滞在,07_30～34歳,2:女,5 
43：熊本県,熊本市東区,台湾,33：家族滞在,08_35～39歳,2:女,4 
43：熊本県,熊本市東区,台湾,33：家族滞在,09_40～44歳,2:女,13 
43：熊本県,熊本市東区,台湾,33：家族滞在,10_45～49歳,2:女,6 
43：熊本県,熊本市東区,台湾,33：家族滞在,11_50～54歳,1:男,2 
43：熊本県,熊本市東区,台湾,33：家族滞在,11_50～54歳,2:女,2 
43：熊本県,熊本市東区,台湾,34：特定活動,06_25～29歳,2:女,1 
43：熊本県,熊本市東区,台湾,35：永住者,07_30～34歳,1:男,1 
43：熊本県,熊本市東区,台湾,35：永住者,08_35～39歳,1:男,2 
43：熊本県,熊本市東区,台湾,35：永住者,08_35～39歳,2:女,1 
43：熊本県,熊本市東区,台湾,35：永住者,09_40～44歳,1:男,2 
43：熊本県,熊本市東区,台湾,35：永住者,09_40～44歳,2:女,4 
43：熊本県,熊本市東区,台湾,35：永住者,10_45～49歳,2:女,1 
43：熊本県,熊本市東区,台湾,35：永住者,12_55～59歳,2:女,2 
43：熊本県,熊本市東区,台湾,35：永住者,13_60～64歳,1:男,1 
43：熊本県,熊本市東区,台湾,35：永住者,13_60～64歳,2:女,1 
43：熊本県,熊本市東区,台湾,35：永住者,17_80歳以上,2:女,1 
43：熊本県,熊本市東区,台湾,36：日本人の配偶者等,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,台湾,36：日本人の配偶者等,08_35～39歳,1:男,1 
43：熊本県,熊本市東区,台湾,36：日本人の配偶者等,09_40～44歳,1:男,1 
43：熊本県,熊本市東区,台湾,36：日本人の配偶者等,09_40～44歳,2:女,2 
43：熊本県,熊本市東区,台湾,36：日本人の配偶者等,10_45～49歳,1:男,1 
43：熊本県,熊本市東区,台湾,37：永住者の配偶者等,08_35～39歳,2:女,1 
43：熊本県,熊本市東区,台湾,38：定住者,01_０～４歳,2:女,1 
43：熊本県,熊本市東区,台湾,39：特別永住者,16_75～79歳,1:男,1 
43：熊本県,熊本市東区,中国,07：高度専門職１号イ,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,中国,08：高度専門職１号ロ,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,中国,08：高度専門職１号ロ,07_30～34歳,1:男,2 
43：熊本県,熊本市東区,中国,08：高度専門職１号ロ,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,中国,10：高度専門職２号,09_40～44歳,1:男,1 
43：熊本県,熊本市東区,中国,11：経営・管理,08_35～39歳,2:女,1 
43：熊本県,熊本市東区,中国,15：教育,08_35～39歳,2:女,1 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,05_20～24歳,1:男,1 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,05_20～24歳,2:女,1 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,06_25～29歳,2:女,1 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,07_30～34歳,1:男,7 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,08_35～39歳,1:男,4 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,08_35～39歳,2:女,3 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,09_40～44歳,1:男,1 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,09_40～44歳,2:女,1 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,10_45～49歳,1:男,5 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,10_45～49歳,2:女,1 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,11_50～54歳,1:男,1 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,11_50～54歳,2:女,1 
43：熊本県,熊本市東区,中国,16：技術・人文知識・国際業務,13_60～64歳,1:男,1 
43：熊本県,熊本市東区,中国,17：企業内転勤,08_35～39歳,1:男,1 
43：熊本県,熊本市東区,中国,17：企業内転勤,09_40～44歳,1:男,1 
43：熊本県,熊本市東区,中国,21：特定技能１号,05_20～24歳,1:男,1 
43：熊本県,熊本市東区,中国,21：特定技能１号,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,中国,21：特定技能１号,07_30～34歳,1:男,3 
43：熊本県,熊本市東区,中国,21：特定技能１号,08_35～39歳,2:女,1 
43：熊本県,熊本市東区,中国,21：特定技能１号,10_45～49歳,1:男,1 
43：熊本県,熊本市東区,中国,21：特定技能１号,10_45～49歳,2:女,1 
43：熊本県,熊本市東区,中国,26：技能実習２号ロ,05_20～24歳,1:男,1 
43：熊本県,熊本市東区,中国,26：技能実習２号ロ,07_30～34歳,1:男,1 
43：熊本県,熊本市東区,中国,26：技能実習２号ロ,08_35～39歳,1:男,1 
43：熊本県,熊本市東区,中国,26：技能実習２号ロ,09_40～44歳,1:男,1 
43：熊本県,熊本市東区,中国,29：文化活動,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,中国,31：留学,04_15～19歳,1:男,7 
43：熊本県,熊本市東区,中国,31：留学,05_20～24歳,1:男,27 
43：熊本県,熊本市東区,中国,31：留学,05_20～24歳,2:女,10 
43：熊本県,熊本市東区,中国,31：留学,06_25～29歳,1:男,9 
43：熊本県,熊本市東区,中国,31：留学,06_25～29歳,2:女,3 
43：熊本県,熊本市東区,中国,31：留学,07_30～34歳,1:男,2 
43：熊本県,熊本市東区,中国,33：家族滞在,01_０～４歳,2:女,2 
43：熊本県,熊本市東区,中国,33：家族滞在,02_５～９歳,1:男,2 
43：熊本県,熊本市東区,中国,33：家族滞在,02_５～９歳,2:女,2 
43：熊本県,熊本市東区,中国,33：家族滞在,03_10～14歳,1:男,1 
43：熊本県,熊本市東区,中国,33：家族滞在,04_15～19歳,1:男,1 
43：熊本県,熊本市東区,中国,33：家族滞在,06_25～29歳,2:女,3 
43：熊本県,熊本市東区,中国,33：家族滞在,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,中国,33：家族滞在,08_35～39歳,1:男,1 
43：熊本県,熊本市東区,中国,33：家族滞在,08_35～39歳,2:女,2 
43：熊本県,熊本市東区,中国,33：家族滞在,09_40～44歳,1:男,1 
43：熊本県,熊本市東区,中国,33：家族滞在,10_45～49歳,1:男,1 
43：熊本県,熊本市東区,中国,33：家族滞在,10_45～49歳,2:女,2 
43：熊本県,熊本市東区,中国,34：特定活動,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,中国,35：永住者,01_０～４歳,1:男,2 
43：熊本県,熊本市東区,中国,35：永住者,01_０～４歳,2:女,2 
43：熊本県,熊本市東区,中国,35：永住者,02_５～９歳,1:男,10 
43：熊本県,熊本市東区,中国,35：永住者,02_５～９歳,2:女,5 
43：熊本県,熊本市東区,中国,35：永住者,03_10～14歳,1:男,7 
43：熊本県,熊本市東区,中国,35：永住者,03_10～14歳,2:女,11 
43：熊本県,熊本市東区,中国,35：永住者,04_15～19歳,1:男,7 
43：熊本県,熊本市東区,中国,35：永住者,04_15～19歳,2:女,1 
43：熊本県,熊本市東区,中国,35：永住者,05_20～24歳,1:男,3 
43：熊本県,熊本市東区,中国,35：永住者,05_20～24歳,2:女,3 
43：熊本県,熊本市東区,中国,35：永住者,06_25～29歳,1:男,3 
43：熊本県,熊本市東区,中国,35：永住者,07_30～34歳,1:男,5 
43：熊本県,熊本市東区,中国,35：永住者,07_30～34歳,2:女,6 
43：熊本県,熊本市東区,中国,35：永住者,08_35～39歳,1:男,9 
43：熊本県,熊本市東区,中国,35：永住者,08_35～39歳,2:女,19 
43：熊本県,熊本市東区,中国,35：永住者,09_40～44歳,1:男,11 
43：熊本県,熊本市東区,中国,35：永住者,09_40～44歳,2:女,17 
43：熊本県,熊本市東区,中国,35：永住者,10_45～49歳,1:男,11 
43：熊本県,熊本市東区,中国,35：永住者,10_45～49歳,2:女,13 
43：熊本県,熊本市東区,中国,35：永住者,11_50～54歳,1:男,4 
43：熊本県,熊本市東区,中国,35：永住者,11_50～54歳,2:女,10 
43：熊本県,熊本市東区,中国,35：永住者,12_55～59歳,1:男,7 
43：熊本県,熊本市東区,中国,35：永住者,12_55～59歳,2:女,15 
43：熊本県,熊本市東区,中国,35：永住者,13_60～64歳,1:男,4 
43：熊本県,熊本市東区,中国,35：永住者,13_60～64歳,2:女,10 
43：熊本県,熊本市東区,中国,35：永住者,14_65～69歳,1:男,9 
43：熊本県,熊本市東区,中国,35：永住者,14_65～69歳,2:女,7 
43：熊本県,熊本市東区,中国,35：永住者,15_70～74歳,1:男,8 
43：熊本県,熊本市東区,中国,35：永住者,15_70～74歳,2:女,4 
43：熊本県,熊本市東区,中国,35：永住者,16_75～79歳,1:男,2 
43：熊本県,熊本市東区,中国,35：永住者,16_75～79歳,2:女,6 
43：熊本県,熊本市東区,中国,35：永住者,17_80歳以上,1:男,2 
43：熊本県,熊本市東区,中国,35：永住者,17_80歳以上,2:女,3 
43：熊本県,熊本市東区,中国,36：日本人の配偶者等,07_30～34歳,1:男,1 
43：熊本県,熊本市東区,中国,36：日本人の配偶者等,07_30～34歳,2:女,3 
43：熊本県,熊本市東区,中国,36：日本人の配偶者等,08_35～39歳,1:男,1 
43：熊本県,熊本市東区,中国,36：日本人の配偶者等,08_35～39歳,2:女,4 
43：熊本県,熊本市東区,中国,36：日本人の配偶者等,09_40～44歳,2:女,7 
43：熊本県,熊本市東区,中国,36：日本人の配偶者等,10_45～49歳,2:女,3 
43：熊本県,熊本市東区,中国,36：日本人の配偶者等,11_50～54歳,1:男,1 
43：熊本県,熊本市東区,中国,36：日本人の配偶者等,12_55～59歳,2:女,3 
43：熊本県,熊本市東区,中国,36：日本人の配偶者等,13_60～64歳,1:男,1 
43：熊本県,熊本市東区,中国,36：日本人の配偶者等,13_60～64歳,2:女,1 
43：熊本県,熊本市東区,中国,37：永住者の配偶者等,02_５～９歳,2:女,1 
43：熊本県,熊本市東区,中国,37：永住者の配偶者等,08_35～39歳,2:女,1 
43：熊本県,熊本市東区,中国,37：永住者の配偶者等,09_40～44歳,2:女,1 
43：熊本県,熊本市東区,中国,38：定住者,02_５～９歳,1:男,1 
43：熊本県,熊本市東区,中国,38：定住者,02_５～９歳,2:女,1 
43：熊本県,熊本市東区,中国,38：定住者,04_15～19歳,2:女,2 
43：熊本県,熊本市東区,中国,38：定住者,05_20～24歳,2:女,1 
43：熊本県,熊本市東区,中国,38：定住者,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,中国,38：定住者,11_50～54歳,2:女,1 
43：熊本県,熊本市東区,中国,38：定住者,15_70～74歳,1:男,1 
43：熊本県,熊本市東区,トルコ,15：教育,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,トルコ,38：定住者,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,ネパール,16：技術・人文知識・国際業務,05_20～24歳,1:男,2 
43：熊本県,熊本市東区,ネパール,16：技術・人文知識・国際業務,05_20～24歳,2:女,1 
43：熊本県,熊本市東区,ネパール,16：技術・人文知識・国際業務,06_25～29歳,1:男,12 
43：熊本県,熊本市東区,ネパール,16：技術・人文知識・国際業務,06_25～29歳,2:女,4 
43：熊本県,熊本市東区,ネパール,16：技術・人文知識・国際業務,07_30～34歳,1:男,8 
43：熊本県,熊本市東区,ネパール,16：技術・人文知識・国際業務,07_30～34歳,2:女,2 
43：熊本県,熊本市東区,ネパール,16：技術・人文知識・国際業務,08_35～39歳,1:男,1 
43：熊本県,熊本市東区,ネパール,20：技能,08_35～39歳,1:男,3 
43：熊本県,熊本市東区,ネパール,21：特定技能１号,05_20～24歳,1:男,2 
43：熊本県,熊本市東区,ネパール,21：特定技能１号,05_20～24歳,2:女,1 
43：熊本県,熊本市東区,ネパール,21：特定技能１号,06_25～29歳,1:男,2 
43：熊本県,熊本市東区,ネパール,21：特定技能１号,08_35～39歳,2:女,1 
43：熊本県,熊本市東区,ネパール,24：技能実習１号ロ,05_20～24歳,1:男,2 
43：熊本県,熊本市東区,ネパール,24：技能実習１号ロ,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,ネパール,26：技能実習２号ロ,05_20～24歳,2:女,2 
43：熊本県,熊本市東区,ネパール,26：技能実習２号ロ,06_25～29歳,2:女,2 
43：熊本県,熊本市東区,ネパール,31：留学,04_15～19歳,1:男,5 
43：熊本県,熊本市東区,ネパール,31：留学,04_15～19歳,2:女,1 
43：熊本県,熊本市東区,ネパール,31：留学,05_20～24歳,1:男,95 
43：熊本県,熊本市東区,ネパール,31：留学,05_20～24歳,2:女,33 
43：熊本県,熊本市東区,ネパール,31：留学,06_25～29歳,1:男,36 
43：熊本県,熊本市東区,ネパール,31：留学,06_25～29歳,2:女,10 
43：熊本県,熊本市東区,ネパール,31：留学,07_30～34歳,1:男,5 
43：熊本県,熊本市東区,ネパール,31：留学,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,ネパール,33：家族滞在,01_０～４歳,1:男,4 
43：熊本県,熊本市東区,ネパール,33：家族滞在,01_０～４歳,2:女,5 
43：熊本県,熊本市東区,ネパール,33：家族滞在,02_５～９歳,1:男,2 
43：熊本県,熊本市東区,ネパール,33：家族滞在,04_15～19歳,2:女,1 
43：熊本県,熊本市東区,ネパール,33：家族滞在,05_20～24歳,2:女,3 
43：熊本県,熊本市東区,ネパール,33：家族滞在,06_25～29歳,2:女,12 
43：熊本県,熊本市東区,ネパール,33：家族滞在,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,ネパール,33：家族滞在,08_35～39歳,1:男,1 
43：熊本県,熊本市東区,ネパール,33：家族滞在,09_40～44歳,1:男,1 
43：熊本県,熊本市東区,ネパール,35：永住者,02_５～９歳,1:男,2 
43：熊本県,熊本市東区,ネパール,35：永住者,03_10～14歳,1:男,2 
43：熊本県,熊本市東区,ネパール,35：永住者,04_15～19歳,1:男,2 
43：熊本県,熊本市東区,ネパール,35：永住者,04_15～19歳,2:女,1 
43：熊本県,熊本市東区,ネパール,35：永住者,05_20～24歳,1:男,1 
43：熊本県,熊本市東区,ネパール,35：永住者,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,ネパール,35：永住者,08_35～39歳,1:男,1 
43：熊本県,熊本市東区,ネパール,35：永住者,08_35～39歳,2:女,2 
43：熊本県,熊本市東区,ネパール,35：永住者,09_40～44歳,1:男,3 
43：熊本県,熊本市東区,ネパール,35：永住者,09_40～44歳,2:女,2 
43：熊本県,熊本市東区,ネパール,35：永住者,10_45～49歳,2:女,1 
43：熊本県,熊本市東区,ネパール,35：永住者,11_50～54歳,1:男,1 
43：熊本県,熊本市東区,ネパール,36：日本人の配偶者等,08_35～39歳,1:男,1 
43：熊本県,熊本市東区,パキスタン,11：経営・管理,07_30～34歳,1:男,1 
43：熊本県,熊本市東区,パキスタン,11：経営・管理,11_50～54歳,1:男,1 
43：熊本県,熊本市東区,パキスタン,16：技術・人文知識・国際業務,05_20～24歳,1:男,1 
43：熊本県,熊本市東区,パキスタン,16：技術・人文知識・国際業務,06_25～29歳,1:男,2 
43：熊本県,熊本市東区,パキスタン,16：技術・人文知識・国際業務,08_35～39歳,1:男,2 
43：熊本県,熊本市東区,パキスタン,16：技術・人文知識・国際業務,09_40～44歳,1:男,1 
43：熊本県,熊本市東区,パキスタン,33：家族滞在,01_０～４歳,2:女,1 
43：熊本県,熊本市東区,パキスタン,33：家族滞在,02_５～９歳,1:男,2 
43：熊本県,熊本市東区,パキスタン,33：家族滞在,03_10～14歳,1:男,1 
43：熊本県,熊本市東区,パキスタン,33：家族滞在,04_15～19歳,1:男,1 
43：熊本県,熊本市東区,パキスタン,33：家族滞在,05_20～24歳,2:女,1 
43：熊本県,熊本市東区,パキスタン,33：家族滞在,06_25～29歳,2:女,1 
43：熊本県,熊本市東区,パキスタン,33：家族滞在,10_45～49歳,2:女,1 
43：熊本県,熊本市東区,パキスタン,36：日本人の配偶者等,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,パキスタン,38：定住者,05_20～24歳,1:男,1 
43：熊本県,熊本市東区,バングラデシュ,16：技術・人文知識・国際業務,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,バングラデシュ,16：技術・人文知識・国際業務,07_30～34歳,1:男,1 
43：熊本県,熊本市東区,バングラデシュ,16：技術・人文知識・国際業務,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,バングラデシュ,24：技能実習１号ロ,05_20～24歳,1:男,1 
43：熊本県,熊本市東区,バングラデシュ,24：技能実習１号ロ,07_30～34歳,1:男,1 
43：熊本県,熊本市東区,バングラデシュ,33：家族滞在,01_０～４歳,1:男,1 
43：熊本県,熊本市東区,バングラデシュ,33：家族滞在,01_０～４歳,2:女,2 
43：熊本県,熊本市東区,バングラデシュ,33：家族滞在,05_20～24歳,2:女,1 
43：熊本県,熊本市東区,バングラデシュ,33：家族滞在,07_30～34歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,15：教育,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,15：教育,07_30～34歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,15：教育,08_35～39歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,15：教育,10_45～49歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,16：技術・人文知識・国際業務,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,16：技術・人文知識・国際業務,07_30～34歳,1:男,3 
43：熊本県,熊本市東区,フィリピン,16：技術・人文知識・国際業務,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,16：技術・人文知識・国際業務,08_35～39歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,16：技術・人文知識・国際業務,08_35～39歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,17：企業内転勤,08_35～39歳,1:男,2 
43：熊本県,熊本市東区,フィリピン,21：特定技能１号,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,21：特定技能１号,06_25～29歳,2:女,2 
43：熊本県,熊本市東区,フィリピン,21：特定技能１号,07_30～34歳,1:男,3 
43：熊本県,熊本市東区,フィリピン,21：特定技能１号,07_30～34歳,2:女,5 
43：熊本県,熊本市東区,フィリピン,21：特定技能１号,08_35～39歳,1:男,3 
43：熊本県,熊本市東区,フィリピン,21：特定技能１号,08_35～39歳,2:女,2 
43：熊本県,熊本市東区,フィリピン,21：特定技能１号,09_40～44歳,1:男,2 
43：熊本県,熊本市東区,フィリピン,24：技能実習１号ロ,05_20～24歳,1:男,2 
43：熊本県,熊本市東区,フィリピン,24：技能実習１号ロ,06_25～29歳,1:男,7 
43：熊本県,熊本市東区,フィリピン,24：技能実習１号ロ,07_30～34歳,1:男,5 
43：熊本県,熊本市東区,フィリピン,26：技能実習２号ロ,05_20～24歳,2:女,2 
43：熊本県,熊本市東区,フィリピン,26：技能実習２号ロ,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,26：技能実習２号ロ,06_25～29歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,26：技能実習２号ロ,07_30～34歳,1:男,4 
43：熊本県,熊本市東区,フィリピン,26：技能実習２号ロ,08_35～39歳,1:男,2 
43：熊本県,熊本市東区,フィリピン,26：技能実習２号ロ,09_40～44歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,26：技能実習２号ロ,10_45～49歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,28：技能実習３号ロ,11_50～54歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,33：家族滞在,04_15～19歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,33：家族滞在,10_45～49歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,34：特定活動,07_30～34歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,35：永住者,01_０～４歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,35：永住者,03_10～14歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,35：永住者,04_15～19歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,35：永住者,04_15～19歳,2:女,3 
43：熊本県,熊本市東区,フィリピン,35：永住者,05_20～24歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,35：永住者,06_25～29歳,1:男,2 
43：熊本県,熊本市東区,フィリピン,35：永住者,07_30～34歳,1:男,2 
43：熊本県,熊本市東区,フィリピン,35：永住者,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,35：永住者,08_35～39歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,35：永住者,08_35～39歳,2:女,3 
43：熊本県,熊本市東区,フィリピン,35：永住者,09_40～44歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,35：永住者,09_40～44歳,2:女,7 
43：熊本県,熊本市東区,フィリピン,35：永住者,10_45～49歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,35：永住者,10_45～49歳,2:女,18 
43：熊本県,熊本市東区,フィリピン,35：永住者,11_50～54歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,35：永住者,11_50～54歳,2:女,21 
43：熊本県,熊本市東区,フィリピン,35：永住者,12_55～59歳,2:女,19 
43：熊本県,熊本市東区,フィリピン,35：永住者,13_60～64歳,2:女,8 
43：熊本県,熊本市東区,フィリピン,35：永住者,14_65～69歳,2:女,3 
43：熊本県,熊本市東区,フィリピン,35：永住者,15_70～74歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,36：日本人の配偶者等,06_25～29歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,36：日本人の配偶者等,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,36：日本人の配偶者等,09_40～44歳,2:女,3 
43：熊本県,熊本市東区,フィリピン,36：日本人の配偶者等,11_50～54歳,2:女,2 
43：熊本県,熊本市東区,フィリピン,36：日本人の配偶者等,12_55～59歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,37：永住者の配偶者等,09_40～44歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,37：永住者の配偶者等,10_45～49歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,38：定住者,03_10～14歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,38：定住者,03_10～14歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,38：定住者,05_20～24歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,38：定住者,06_25～29歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,38：定住者,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,38：定住者,08_35～39歳,1:男,1 
43：熊本県,熊本市東区,フィリピン,38：定住者,08_35～39歳,2:女,2 
43：熊本県,熊本市東区,フィリピン,38：定住者,10_45～49歳,2:女,1 
43：熊本県,熊本市東区,フィリピン,38：定住者,11_50～54歳,2:女,2 
43：熊本県,熊本市東区,フィリピン,38：定住者,14_65～69歳,2:女,1 
43：熊本県,熊本市東区,ベトナム,11：経営・管理,07_30～34歳,1:男,1 
43：熊本県,熊本市東区,ベトナム,16：技術・人文知識・国際業務,05_20～24歳,1:男,2 
43：熊本県,熊本市東区,ベトナム,16：技術・人文知識・国際業務,05_20～24歳,2:女,1 
43：熊本県,熊本市東区,ベトナム,16：技術・人文知識・国際業務,06_25～29歳,1:男,7 
43：熊本県,熊本市東区,ベトナム,16：技術・人文知識・国際業務,06_25～29歳,2:女,4 
43：熊本県,熊本市東区,ベトナム,16：技術・人文知識・国際業務,07_30～34歳,1:男,19 
43：熊本県,熊本市東区,ベトナム,16：技術・人文知識・国際業務,07_30～34歳,2:女,7 
43：熊本県,熊本市東区,ベトナム,16：技術・人文知識・国際業務,08_35～39歳,1:男,3 
43：熊本県,熊本市東区,ベトナム,16：技術・人文知識・国際業務,08_35～39歳,2:女,1 
43：熊本県,熊本市東区,ベトナム,16：技術・人文知識・国際業務,09_40～44歳,1:男,1 
43：熊本県,熊本市東区,ベトナム,16：技術・人文知識・国際業務,09_40～44歳,2:女,1 
43：熊本県,熊本市東区,ベトナム,18：介護,06_25～29歳,2:女,1 
43：熊本県,熊本市東区,ベトナム,18：介護,07_30～34歳,2:女,1 
43：熊本県,熊本市東区,ベトナム,21：特定技能１号,05_20～24歳,1:男,12 
43：熊本県,熊本市東区,ベトナム,21：特定技能１号,05_20～24歳,2:女,8 
43：熊本県,熊本市東区,ベトナム,21：特定技能１号,06_25～29歳,1:男,22 
43：熊本県,熊本市東区,ベトナム,21：特定技能１号,06_25～29歳,2:女,12 
43：熊本県,熊本市東区,ベトナム,21：特定技能１号,07_30～34歳,1:男,16 
